t,o,h,l,c
1771365600,1.35645,1.357,1.3562,1.35656
1771369200,1.35656,1.35726,1.35626,1.3563
1771372800,1.3563,1.35665,1.35611,1.35626
1771376400,1.35625,1.35626,1.35542,1.35585
1771380000,1.35588,1.35588,1.35518,1.35546
1771383600,1.35546,1.3558,1.35527,1.35532
1771387200,1.35532,1.3556,1.35498,1.35538
1771390800,1.35538,1.35596,1.35537,1.3559
1771394400,1.3559,1.35668,1.35538,1.35642
1771398000,1.35644,1.35786,1.35537,1.35616
1771401600,1.35616,1.35682,1.35571,1.35659
1771405200,1.35658,1.35794,1.35653,1.35746
1771408800,1.35746,1.35822,1.35658,1.35662
1771412400,1.35662,1.35749,1.35658,1.35737
1771416000,1.35738,1.35802,1.35697,1.35733
1771419600,1.35733,1.35815,1.3552,1.35521
1771423200,1.35522,1.35586,1.3533,1.35373
1771426800,1.35372,1.35538,1.35355,1.35458
1771430400,1.35458,1.35575,1.35336,1.35338
1771434000,1.35338,1.35366,1.35127,1.35222
1771437600,1.35221,1.35256,1.3506,1.35141
1771441200,1.35142,1.3515,1.34973,1.35002
1771444800,1.35003,1.35048,1.34952,1.34998
1771448400,1.34997,1.3502,1.3492,1.34934
1771452000,1.34934,1.35018,1.34932,1.34995
1771455600,1.34996,1.34998,1.34942,1.34951
1771459200,1.34952,1.3498,1.34883,1.34896
1771462800,1.34897,1.34986,1.34896,1.34964
1771466400,1.34964,1.34972,1.34918,1.34949
1771470000,1.34948,1.3498,1.34884,1.3491
1771473600,1.3491,1.34928,1.34818,1.34839
1771477200,1.34838,1.34877,1.34806,1.34874
1771480800,1.34875,1.35024,1.34851,1.35
1771484400,1.35,1.35123,1.34946,1.35104
1771488000,1.35102,1.3516,1.35018,1.3506
1771491600,1.3506,1.3517,1.34944,1.35046
1771495200,1.35046,1.35074,1.34851,1.34888
1771498800,1.34888,1.3492,1.34656,1.3466
1771502400,1.3466,1.34744,1.34571,1.34634
1771506000,1.34636,1.34694,1.34491,1.34672
1771509600,1.3467,1.34678,1.34341,1.34454
1771513200,1.34452,1.34742,1.34414,1.34542
1771516800,1.34544,1.34579,1.34396,1.34452
1771520400,1.34453,1.34562,1.34387,1.34525
1771524000,1.34526,1.34664,1.34509,1.346
1771527600,1.34602,1.34662,1.34472,1.34518
1771531200,1.3452,1.34606,1.34518,1.34591
1771534800,1.3459,1.34734,1.3458,1.3464
1771538400,1.34652,1.34716,1.34624,1.34693
1771542000,1.34697,1.34714,1.34598,1.346
1771545600,1.34602,1.34642,1.3456,1.34618
1771549200,1.34616,1.34628,1.34416,1.3447
1771552800,1.3447,1.3448,1.34352,1.34408
1771556400,1.34408,1.34465,1.34389,1.34422
1771560000,1.34423,1.34474,1.34386,1.34392
1771563600,1.34394,1.3449,1.34374,1.34456
1771567200,1.34458,1.34488,1.34416,1.3448
1771570800,1.34477,1.34673,1.34452,1.3446
1771574400,1.3446,1.34556,1.34362,1.34526
1771578000,1.34522,1.34792,1.34508,1.3467
1771581600,1.34672,1.34831,1.34618,1.34757
1771585200,1.34755,1.34781,1.34663,1.34702
1771588800,1.34703,1.34834,1.34686,1.34732
1771592400,1.34732,1.3498,1.34669,1.34866
1771596000,1.34864,1.34887,1.34678,1.34766
1771599600,1.34767,1.35153,1.3461,1.35007
1771603200,1.35009,1.35149,1.34864,1.34984
1771606800,1.34983,1.35007,1.34748,1.34896
1771610400,1.34896,1.35072,1.34852,1.3495
1771614000,1.34952,1.34994,1.34838,1.34858
1771617600,1.34859,1.34914,1.34818,1.34896
1771621200,1.34894,1.34972,1.34776,1.34785
1771797600,1.34915,1.35016,1.34828,1.34936
1771801200,1.3494,1.35336,1.34876,1.35323
1771804800,1.35324,1.35328,1.35198,1.35272
1771808400,1.35272,1.35277,1.35155,1.35193
1771812000,1.35192,1.35288,1.35166,1.35233
1771815600,1.35232,1.35238,1.35105,1.35176
1771819200,1.3518,1.3521,1.35126,1.35201
1771822800,1.352,1.35214,1.35124,1.35204
1771826400,1.35204,1.35354,1.35175,1.35298
1771830000,1.35298,1.35328,1.35216,1.35262
1771833600,1.35261,1.35284,1.35101,1.35157
1771837200,1.35156,1.35188,1.35058,1.35085
1771840800,1.35084,1.3513,1.35026,1.3508
1771844400,1.35078,1.35101,1.34864,1.3491
1771848000,1.3491,1.3491,1.34756,1.34868
1771851600,1.34868,1.35091,1.3483,1.35062
1771855200,1.35062,1.35239,1.35022,1.35206
1771858800,1.35206,1.3525,1.34918,1.34948
1771862400,1.34949,1.35151,1.34877,1.3507
1771866000,1.35069,1.35083,1.34848,1.34958
1771869600,1.34958,1.35016,1.34938,1.34978
1771873200,1.34978,1.34988,1.34856,1.34893
1771876800,1.34892,1.34946,1.3488,1.3492
1771880400,1.34922,1.35002,1.34896,1.34922
1771884000,1.34929,1.34946,1.34886,1.34912
1771887600,1.34916,1.34998,1.349,1.34958
1771891200,1.34954,1.3499,1.3493,1.34945
1771894800,1.34944,1.34945,1.34779,1.34908
1771898400,1.34907,1.34988,1.34875,1.34986
1771902000,1.34986,1.35015,1.3488,1.34884
1771905600,1.34882,1.349,1.34792,1.34828
1771909200,1.34828,1.3489,1.348,1.34888
1771912800,1.34888,1.3492,1.3485,1.34878
1771916400,1.34877,1.34878,1.34734,1.34785
1771920000,1.34785,1.34906,1.347,1.34847
1771923600,1.34846,1.35028,1.34846,1.34998
1771927200,1.34999,1.35062,1.3492,1.34937
1771930800,1.34938,1.34941,1.34846,1.34866
1771934400,1.34863,1.34906,1.34782,1.34888
1771938000,1.34886,1.34922,1.34766,1.34862
1771941600,1.34861,1.34997,1.348,1.3499
1771945200,1.34988,1.35248,1.34914,1.35144
1771948800,1.35144,1.35366,1.35133,1.35297
1771952400,1.35298,1.35306,1.35145,1.35184
1771956000,1.35183,1.35201,1.35065,1.35076
1771959600,1.35076,1.35125,1.35006,1.35018
1771963200,1.35017,1.35088,1.34966,1.34976
1771966800,1.34977,1.34998,1.34881,1.34892
1771970400,1.3492,1.35002,1.34878,1.34949
1771974000,1.34952,1.34984,1.3492,1.34957
1771977600,1.34958,1.3505,1.34915,1.3504
1771981200,1.35038,1.35068,1.35006,1.35028
1771984800,1.35028,1.35216,1.35025,1.35186
1771988400,1.35186,1.35214,1.35082,1.35127
1771992000,1.35126,1.3519,1.3511,1.35166
1771995600,1.35167,1.35252,1.35158,1.35218
1771999200,1.35218,1.35267,1.35182,1.35257
1772002800,1.35258,1.35301,1.35155,1.35268
1772006400,1.35266,1.3534,1.35098,1.35168
1772010000,1.35166,1.3522,1.35108,1.3518
1772013600,1.3518,1.35216,1.35067,1.35114
1772017200,1.35113,1.35128,1.34912,1.35052
1772020800,1.35051,1.35242,1.35033,1.35229
1772024400,1.35227,1.35356,1.35078,1.35083
1772028000,1.35082,1.35239,1.35066,1.35214
1772031600,1.35215,1.35373,1.3518,1.35338
1772035200,1.35338,1.35518,1.3532,1.35504
1772038800,1.35505,1.3566,1.35485,1.35559
1772042400,1.3556,1.35602,1.35504,1.35525
1772046000,1.35526,1.3556,1.3548,1.35504
1772049600,1.35505,1.35561,1.35496,1.3554
1772053200,1.35539,1.3561,1.35516,1.35592
1772056800,1.3557,1.35615,1.35518,1.35556
1772060400,1.35561,1.35598,1.35544,1.35576
1772064000,1.35576,1.35638,1.35535,1.35636
1772067600,1.35636,1.3574,1.35623,1.35735
1772071200,1.35736,1.35752,1.35558,1.35639
1772074800,1.35642,1.35658,1.35558,1.35559
1772078400,1.35559,1.35589,1.35497,1.35582
1772082000,1.35582,1.35626,1.3554,1.35607
1772085600,1.35608,1.35626,1.35524,1.35556
1772089200,1.35558,1.35568,1.35442,1.35463
1772092800,1.35464,1.35474,1.35204,1.35236
1772096400,1.35236,1.35338,1.35193,1.35276
1772100000,1.35276,1.3536,1.35238,1.35354
1772103600,1.35356,1.35452,1.35288,1.35291
1772107200,1.35292,1.35504,1.3528,1.35488
1772110800,1.35486,1.35568,1.35352,1.35368
1772114400,1.35366,1.35542,1.35334,1.35458
1772118000,1.35456,1.35478,1.34975,1.35145
1772121600,1.35146,1.35156,1.34965,1.35026
1772125200,1.3503,1.35038,1.34492,1.3451
1772128800,1.3451,1.34698,1.34454,1.34658
1772132400,1.3466,1.34898,1.34628,1.34874
1772136000,1.34874,1.3493,1.34856,1.34916
1772139600,1.34918,1.34933,1.34806,1.34836
1772143200,1.34837,1.34881,1.34796,1.3482
1772146800,1.34812,1.34914,1.34802,1.34913
1772150400,1.34914,1.34936,1.34825,1.3486
1772154000,1.3486,1.34935,1.34764,1.34768
1772157600,1.34772,1.34884,1.34772,1.34877
1772161200,1.34881,1.3496,1.34878,1.3492
1772164800,1.34918,1.35014,1.34904,1.34961
1772168400,1.34962,1.34968,1.34878,1.34899
1772172000,1.34896,1.34917,1.34672,1.34696
1772175600,1.34694,1.3496,1.34616,1.34879
1772179200,1.3488,1.35082,1.34875,1.3496
1772182800,1.34958,1.34979,1.34822,1.34846
1772186400,1.34848,1.34867,1.34732,1.34757
1772190000,1.34758,1.34814,1.34654,1.34666
1772193600,1.34666,1.34792,1.34662,1.34709
1772197200,1.3471,1.34737,1.34396,1.34448
1772200800,1.3445,1.34769,1.34421,1.34502
1772204400,1.34502,1.34728,1.34431,1.34438
1772208000,1.34438,1.34688,1.34412,1.34548
1772211600,1.34547,1.3469,1.34493,1.34601
1772215200,1.34602,1.34739,1.34599,1.34725
1772218800,1.34724,1.3483,1.34708,1.34812
1772222400,1.34816,1.34906,1.3476,1.34775
1772226000,1.34776,1.3489,1.34708,1.34868
1772402400,1.34086,1.34197,1.34056,1.34166
1772406000,1.34166,1.34364,1.34028,1.34055
1772409600,1.34053,1.34342,1.34006,1.34326
1772413200,1.34325,1.34541,1.34287,1.34506
1772416800,1.34506,1.34512,1.34385,1.34449
1772420400,1.34448,1.34561,1.34442,1.34478
1772424000,1.34477,1.3451,1.34354,1.34387
1772427600,1.34386,1.34386,1.34146,1.34151
1772431200,1.3415,1.34158,1.33764,1.33818
1772434800,1.33819,1.33858,1.33446,1.33622
1772438400,1.3362,1.33714,1.33144,1.33504
1772442000,1.33504,1.33799,1.3346,1.33728
1772445600,1.33727,1.34092,1.33726,1.34061
1772449200,1.34064,1.34264,1.3398,1.3412
1772452800,1.34119,1.34191,1.33916,1.33958
1772456400,1.33958,1.34058,1.33794,1.33828
1772460000,1.33824,1.34256,1.33752,1.34126
1772463600,1.34116,1.34134,1.33656,1.3372
1772467200,1.33719,1.33949,1.33599,1.33904
1772470800,1.33904,1.34186,1.33875,1.34156
1772474400,1.34156,1.34161,1.33952,1.34061
1772478000,1.3406,1.34319,1.34047,1.34284
1772481600,1.34286,1.34301,1.33862,1.34015
1772485200,1.34017,1.3411,1.34014,1.34054
1772488800,1.34075,1.34076,1.33989,1.34022
1772492400,1.34022,1.34116,1.34016,1.34083
1772496000,1.34084,1.3413,1.33979,1.3412
1772499600,1.34119,1.34254,1.34057,1.34092
1772503200,1.34093,1.34127,1.33923,1.34049
1772506800,1.3405,1.34108,1.33951,1.33994
1772510400,1.33994,1.34032,1.33823,1.33838
1772514000,1.33838,1.33892,1.33611,1.33634
1772517600,1.33634,1.33666,1.3354,1.33616
1772521200,1.33617,1.33618,1.33337,1.33358
1772524800,1.33358,1.33373,1.33002,1.33042
1772528400,1.33042,1.33166,1.3281,1.32979
1772532000,1.32978,1.33099,1.32834,1.32854
1772535600,1.32854,1.33002,1.32626,1.32931
1772539200,1.32928,1.33276,1.32866,1.33221
1772542800,1.3322,1.33258,1.32969,1.33012
1772546400,1.33012,1.33144,1.32824,1.32844
1772550000,1.32843,1.3307,1.32532,1.33018
1772553600,1.33019,1.3331,1.32972,1.33276
1772557200,1.33276,1.33376,1.33086,1.33233
1772560800,1.33232,1.33642,1.33226,1.33538
1772564400,1.33538,1.33684,1.3334,1.33558
1772568000,1.33557,1.33702,1.33552,1.33618
1772571600,1.33618,1.33658,1.33558,1.33565
1772575200,1.33571,1.33594,1.33466,1.33545
1772578800,1.33546,1.33638,1.33464,1.33516
1772582400,1.33518,1.33526,1.33272,1.33302
1772586000,1.33304,1.33352,1.33034,1.33258
1772589600,1.33256,1.334,1.33224,1.333
1772593200,1.33299,1.33395,1.33232,1.3339
1772596800,1.33391,1.33416,1.33112,1.33126
1772600400,1.33125,1.33247,1.33114,1.33178
1772604000,1.33178,1.3341,1.33056,1.33336
1772607600,1.33338,1.33763,1.33329,1.33595
1772611200,1.33596,1.33624,1.33334,1.33394
1772614800,1.33392,1.33724,1.3333,1.33608
1772618400,1.3361,1.33996,1.3361,1.33788
1772622000,1.33784,1.34036,1.3372,1.33782
1772625600,1.33784,1.33892,1.33486,1.3352
1772629200,1.3352,1.3386,1.33516,1.33628
1772632800,1.33625,1.33849,1.33574,1.33619
1772636400,1.33598,1.33816,1.33541,1.33647
1772640000,1.33648,1.33768,1.33552,1.33676
1772643600,1.33675,1.33711,1.33466,1.33611
1772647200,1.33612,1.33619,1.33468,1.33508
1772650800,1.33508,1.33773,1.33508,1.33745
1772654400,1.33748,1.33809,1.33708,1.33764
1772658000,1.33763,1.33788,1.33702,1.33726
1772661600,1.33728,1.33766,1.33708,1.33732
1772665200,1.33732,1.33732,1.33662,1.33692
1772668800,1.33692,1.33852,1.33648,1.33844
1772672400,1.33844,1.33872,1.3365,1.33673
1772676000,1.33672,1.33716,1.33592,1.3364
1772679600,1.3364,1.33657,1.33378,1.33412
1772683200,1.3341,1.33436,1.3329,1.33361
1772686800,1.33359,1.33392,1.33136,1.33142
1772690400,1.33142,1.33338,1.3306,1.3332
1772694000,1.33319,1.33576,1.33308,1.33417
1772697600,1.33419,1.33422,1.33153,1.33261
1772701200,1.3326,1.33771,1.33223,1.3355
1772704800,1.33549,1.33612,1.33328,1.33504
1772708400,1.33506,1.33658,1.33458,1.3359
1772712000,1.3359,1.33739,1.3353,1.33672
1772715600,1.33672,1.33704,1.33374,1.33458
1772719200,1.33456,1.336,1.3333,1.33443
1772722800,1.33443,1.33536,1.33094,1.3323
1772726400,1.3323,1.33231,1.32975,1.3319
1772730000,1.33189,1.33346,1.33142,1.33298
1772733600,1.333,1.33399,1.3318,1.33314
1772737200,1.33314,1.3334,1.33181,1.332
1772740800,1.332,1.33638,1.33187,1.33568
1772744400,1.33568,1.33655,1.3354,1.33589
1772748000,1.33517,1.33592,1.3337,1.33558
1772751600,1.3355,1.33598,1.3349,1.33558
1772755200,1.33559,1.33646,1.33554,1.33598
1772758800,1.33597,1.33718,1.33546,1.33652
1772762400,1.33652,1.3372,1.3364,1.33658
1772766000,1.33657,1.33734,1.33644,1.33719
1772769600,1.3372,1.33726,1.33626,1.33627
1772773200,1.33628,1.3367,1.33553,1.33564
1772776800,1.33564,1.337,1.33524,1.33682
1772780400,1.33682,1.33724,1.33605,1.33696
1772784000,1.33698,1.33796,1.33617,1.33648
1772787600,1.33648,1.33648,1.33182,1.3324
1772791200,1.3324,1.33431,1.33204,1.33411
1772794800,1.33412,1.33462,1.33181,1.33186
1772798400,1.3319,1.33428,1.33114,1.33264
1772802000,1.33264,1.33928,1.33258,1.33386
1772805600,1.33387,1.3352,1.33254,1.3341
1772809200,1.33407,1.33812,1.33405,1.33594
1772812800,1.33592,1.34098,1.33592,1.33978
1772816400,1.33978,1.3408,1.33847,1.33872
1772820000,1.33872,1.34068,1.33782,1.33872
1772823600,1.3387,1.33968,1.33824,1.33867
1772827200,1.33869,1.33946,1.33788,1.33915
1772830800,1.33913,1.34124,1.33906,1.34105
1773003600,1.33384,1.33553,1.3338,1.33426
1773007200,1.33424,1.33468,1.33172,1.33179
1773010800,1.33182,1.33228,1.33002,1.33052
1773014400,1.33052,1.33177,1.32965,1.33004
1773018000,1.33004,1.33011,1.32832,1.32858
1773021600,1.3286,1.33079,1.32846,1.33045
1773025200,1.33047,1.33105,1.32906,1.32956
1773028800,1.32956,1.33081,1.32936,1.32978
1773032400,1.32979,1.33378,1.32962,1.33337
1773036000,1.33339,1.33408,1.33119,1.33119
1773039600,1.33122,1.33474,1.3306,1.33448
1773043200,1.3345,1.33513,1.33026,1.33191
1773046800,1.33192,1.33638,1.3314,1.33392
1773050400,1.33392,1.3351,1.33264,1.33448
1773054000,1.3345,1.33573,1.33393,1.33476
1773057600,1.33475,1.33606,1.33456,1.33526
1773061200,1.33526,1.33826,1.33504,1.33734
1773064800,1.33734,1.33816,1.33463,1.33775
1773068400,1.33777,1.34007,1.33768,1.33928
1773072000,1.33928,1.34088,1.3387,1.3391
1773075600,1.33909,1.33922,1.33821,1.33852
1773079200,1.3385,1.33963,1.33838,1.33849
1773082800,1.3385,1.3446,1.33838,1.34294
1773086400,1.34294,1.3447,1.34241,1.34431
1773090000,1.34441,1.34443,1.34349,1.34412
1773093600,1.34448,1.34488,1.34272,1.34324
1773097200,1.34322,1.34381,1.34206,1.3424
1773100800,1.3424,1.34443,1.34181,1.34352
1773104400,1.34352,1.34394,1.34218,1.34312
1773108000,1.34313,1.34376,1.34195,1.34215
1773111600,1.34218,1.34258,1.34136,1.34165
1773115200,1.34166,1.34288,1.34141,1.34248
1773118800,1.34246,1.34362,1.34245,1.34362
1773122400,1.34361,1.34578,1.34361,1.34505
1773126000,1.34508,1.34804,1.3447,1.34774
1773129600,1.34772,1.34835,1.34526,1.34598
1773133200,1.346,1.34688,1.34561,1.34578
1773136800,1.34576,1.34579,1.34386,1.34507
1773140400,1.34508,1.34676,1.34434,1.34444
1773144000,1.34443,1.34486,1.34306,1.34415
1773147600,1.34416,1.34678,1.34407,1.34484
1773151200,1.34482,1.34688,1.34378,1.34674
1773154800,1.34672,1.3473,1.34532,1.3458
1773158400,1.34581,1.3467,1.3447,1.34629
1773162000,1.3463,1.34811,1.34556,1.34626
1773165600,1.34626,1.34634,1.34264,1.34287
1773169200,1.34288,1.34356,1.34122,1.34186
1773172800,1.34186,1.34228,1.3413,1.34168
1773176400,1.3418,1.34238,1.34159,1.34168
1773180000,1.34163,1.34186,1.34102,1.34132
1773183600,1.34134,1.34208,1.34128,1.34198
1773187200,1.34199,1.34374,1.34148,1.34308
1773190800,1.34308,1.34487,1.34264,1.34458
1773194400,1.34458,1.34496,1.34365,1.34464
1773198000,1.34464,1.34532,1.3443,1.3452
1773201600,1.3452,1.34577,1.34482,1.34543
1773205200,1.34544,1.34567,1.3446,1.34486
1773208800,1.34487,1.3456,1.34431,1.3449
1773212400,1.34488,1.34523,1.34292,1.3435
1773216000,1.34351,1.34364,1.34101,1.34268
1773219600,1.34268,1.34296,1.34019,1.3416
1773223200,1.34158,1.34469,1.34128,1.3446
1773226800,1.34458,1.34497,1.34234,1.34279
1773230400,1.3428,1.34342,1.33946,1.33994
1773234000,1.33994,1.34228,1.33978,1.34186
1773237600,1.34184,1.3444,1.34156,1.34234
1773241200,1.34234,1.34272,1.33935,1.33976
1773244800,1.33976,1.34138,1.33946,1.34101
1773248400,1.34103,1.34178,1.33987,1.34102
1773252000,1.34102,1.34184,1.34014,1.34156
1773255600,1.34156,1.34224,1.34107,1.34186
1773259200,1.34185,1.34185,1.34102,1.34127
1773262800,1.34109,1.3415,1.34103,1.3414
1773266400,1.34146,1.34149,1.33888,1.33894
1773270000,1.33896,1.33936,1.33762,1.33825
1773273600,1.33825,1.3393,1.337,1.33828
1773277200,1.33828,1.33972,1.33814,1.33885
1773280800,1.33886,1.33937,1.33654,1.33706
1773284400,1.33706,1.3374,1.33664,1.3372
1773288000,1.3372,1.33731,1.33614,1.33629
1773291600,1.33628,1.33763,1.33617,1.33685
1773295200,1.33684,1.33826,1.33644,1.33812
1773298800,1.33811,1.33926,1.33774,1.33926
1773302400,1.33927,1.33978,1.33702,1.33788
1773306000,1.33788,1.33961,1.33736,1.33934
1773309600,1.33935,1.33964,1.33821,1.33926
1773313200,1.33926,1.34098,1.339,1.33976
1773316800,1.33978,1.33988,1.3368,1.33782
1773320400,1.33782,1.33919,1.33626,1.33689
1773324000,1.3369,1.33748,1.33503,1.33569
1773327600,1.33566,1.33614,1.33392,1.33484
1773331200,1.33484,1.33657,1.33382,1.33483
1773334800,1.33481,1.33616,1.33479,1.33565
1773338400,1.33566,1.33596,1.33416,1.33426
1773342000,1.33426,1.33497,1.33401,1.3348
1773345600,1.3348,1.3352,1.33414,1.33436
1773349200,1.33388,1.33501,1.33387,1.33456
1773352800,1.3347,1.33514,1.33416,1.33499
1773356400,1.33496,1.33548,1.33459,1.33516
1773360000,1.33517,1.33652,1.33508,1.33634
1773363600,1.33633,1.33698,1.33546,1.33562
1773367200,1.33561,1.3362,1.33467,1.33524
1773370800,1.33521,1.33536,1.33397,1.33466
1773374400,1.33463,1.33463,1.33296,1.33316
1773378000,1.33316,1.33377,1.33285,1.33325
1773381600,1.33326,1.33343,1.33152,1.33159
1773385200,1.33158,1.33159,1.32743,1.328
1773388800,1.32799,1.32809,1.32557,1.32606
1773392400,1.32611,1.32802,1.32586,1.32624
1773396000,1.32623,1.32752,1.32522,1.32602
1773399600,1.326,1.32678,1.32456,1.3255
1773403200,1.3255,1.3286,1.32506,1.32714
1773406800,1.32714,1.32898,1.32638,1.32801
1773410400,1.32804,1.32844,1.32541,1.32552
1773414000,1.32552,1.32616,1.32304,1.32386
1773417600,1.32386,1.32481,1.32322,1.32442
1773421200,1.32444,1.32532,1.32382,1.32464
1773424800,1.32464,1.32498,1.32352,1.32433
1773428400,1.32434,1.32444,1.3225,1.32272
1773432000,1.32272,1.32288,1.32186,1.3224
1773608400,1.32432,1.3245,1.32264,1.32404
1773612000,1.32407,1.3241,1.32254,1.32388
1773615600,1.32388,1.32484,1.32344,1.32466
1773619200,1.32466,1.32645,1.32464,1.32634
1773622800,1.32636,1.32661,1.32473,1.32594
1773626400,1.32596,1.32604,1.32526,1.32536
1773630000,1.32538,1.32652,1.32515,1.32617
1773633600,1.32614,1.32626,1.32508,1.32514
1773637200,1.32513,1.32556,1.32492,1.32508
1773640800,1.32509,1.32566,1.32412,1.32506
1773644400,1.32505,1.32538,1.32303,1.3244
1773648000,1.3244,1.32548,1.32348,1.3252
1773651600,1.3252,1.32564,1.32413,1.32477
1773655200,1.32478,1.32734,1.32461,1.32724
1773658800,1.32723,1.32842,1.32666,1.32798
1773662400,1.32798,1.32901,1.3277,1.3278
1773666000,1.3278,1.33102,1.3278,1.33078
1773669600,1.3308,1.3314,1.32934,1.32974
1773673200,1.32976,1.33176,1.32952,1.33024
1773676800,1.33024,1.33096,1.32889,1.33034
1773680400,1.33036,1.33176,1.33001,1.33024
1773684000,1.33023,1.33376,1.33022,1.33326
1773687600,1.33325,1.334,1.33239,1.33264
1773691200,1.33263,1.33284,1.33187,1.33193
1773694800,1.33199,1.33215,1.33181,1.33213
1773698400,1.33212,1.33214,1.33122,1.33132
1773702000,1.33133,1.33148,1.33081,1.33126
1773705600,1.33127,1.33127,1.32997,1.33027
1773709200,1.33028,1.33084,1.32956,1.33068
1773712800,1.33068,1.33097,1.33042,1.33062
1773716400,1.3306,1.33148,1.33018,1.33023
1773720000,1.33022,1.33156,1.33002,1.33118
1773723600,1.33118,1.3315,1.32864,1.32871
1773727200,1.32873,1.32906,1.32733,1.32906
1773730800,1.32906,1.33151,1.32874,1.33054
1773734400,1.33053,1.33314,1.32994,1.33291
1773738000,1.3329,1.33388,1.33239,1.33352
1773741600,1.33354,1.33382,1.33228,1.33242
1773745200,1.33242,1.33398,1.33154,1.33176
1773748800,1.33174,1.33359,1.33115,1.33325
1773752400,1.3333,1.33604,1.33328,1.33467
1773756000,1.33465,1.33576,1.33394,1.33482
1773759600,1.33482,1.3357,1.3336,1.33428
1773763200,1.33427,1.33491,1.33336,1.33474
1773766800,1.33475,1.33593,1.33444,1.33592
1773770400,1.33593,1.33647,1.3356,1.3356
1773774000,1.33564,1.33645,1.33518,1.3354
1773777600,1.3354,1.33586,1.3352,1.33558
1773781200,1.33562,1.33626,1.3355,1.33592
1773784800,1.33591,1.33624,1.33578,1.33599
1773788400,1.33598,1.33604,1.33567,1.33578
1773792000,1.33578,1.33635,1.33512,1.33519
1773795600,1.3352,1.3362,1.33507,1.33536
1773799200,1.33536,1.33574,1.33504,1.3353
1773802800,1.33528,1.3359,1.33512,1.33588
1773806400,1.33588,1.33654,1.33583,1.33638
1773810000,1.33638,1.33726,1.33637,1.33721
1773813600,1.33722,1.33746,1.33624,1.33647
1773817200,1.33646,1.33689,1.3348,1.33551
1773820800,1.3355,1.33614,1.33414,1.33502
1773824400,1.33502,1.33606,1.33428,1.33606
1773828000,1.33604,1.33634,1.33488,1.33556
1773831600,1.33555,1.33714,1.33462,1.33597
1773835200,1.336,1.33632,1.33126,1.33147
1773838800,1.33147,1.33268,1.33043,1.3326
1773842400,1.3326,1.33362,1.33028,1.33261
1773846000,1.33262,1.33373,1.33184,1.33224
1773849600,1.33224,1.33366,1.332,1.33354
1773853200,1.33354,1.33445,1.33232,1.33407
1773856800,1.33384,1.33508,1.32894,1.32896
1773860400,1.32898,1.32954,1.3274,1.32773
1773864000,1.32772,1.32794,1.32525,1.32576
1773867600,1.32591,1.3271,1.32586,1.32696
1773871200,1.32695,1.32705,1.32513,1.32592
1773874800,1.32592,1.32674,1.32573,1.32644
1773878400,1.32645,1.32856,1.32635,1.32855
1773882000,1.32856,1.32928,1.32827,1.32838
1773885600,1.32838,1.3298,1.32778,1.32874
1773889200,1.32874,1.32916,1.32818,1.32818
1773892800,1.32818,1.32818,1.32686,1.32728
1773896400,1.32725,1.32739,1.3263,1.32646
1773900000,1.32649,1.32771,1.32616,1.32664
1773903600,1.32666,1.32738,1.32516,1.32634
1773907200,1.32636,1.32694,1.3246,1.32535
1773910800,1.32534,1.32917,1.32534,1.32852
1773914400,1.32852,1.3289,1.32717,1.32792
1773918000,1.32792,1.32934,1.32719,1.32928
1773921600,1.32924,1.33102,1.32788,1.32991
1773925200,1.3299,1.33586,1.32812,1.33506
1773928800,1.33506,1.33746,1.33378,1.33647
1773932400,1.33643,1.339,1.33444,1.3359
1773936000,1.3359,1.33769,1.33537,1.33694
1773939600,1.33694,1.34104,1.33689,1.34038
1773943200,1.34036,1.34201,1.33943,1.34196
1773946800,1.34198,1.34674,1.34196,1.34306
1773950400,1.34308,1.34361,1.34265,1.34312
1773954000,1.34318,1.34424,1.34223,1.34295
1773957600,1.34288,1.34425,1.34254,1.34261
1773961200,1.34261,1.34307,1.34206,1.34245
1773964800,1.34244,1.34284,1.34182,1.3424
1773968400,1.34241,1.34294,1.34132,1.3416
1773972000,1.34161,1.34182,1.34098,1.34119
1773975600,1.34118,1.34118,1.34037,1.34038
1773979200,1.34038,1.34067,1.3402,1.3403
1773982800,1.34031,1.34096,1.33993,1.33999
1773986400,1.34002,1.34122,1.34,1.3403
1773990000,1.34032,1.34313,1.33983,1.34272
1773993600,1.3427,1.34366,1.34172,1.34174
1773997200,1.34174,1.34182,1.33812,1.33824
1774000800,1.33826,1.3384,1.33634,1.3379
1774004400,1.3379,1.33996,1.33758,1.33946
1774008000,1.33946,1.34098,1.33771,1.33814
1774011600,1.33814,1.33829,1.33478,1.33512
1774015200,1.33511,1.33518,1.33057,1.3308
1774018800,1.33081,1.33503,1.32988,1.33016
1774022400,1.33017,1.33328,1.3301,1.33232
1774026000,1.33232,1.33434,1.33162,1.33368
1774029600,1.33368,1.33536,1.33247,1.33264
1774033200,1.33264,1.33453,1.332,1.33336
1774036800,1.33334,1.33471,1.33324,1.33406
1774213200,1.33136,1.33198,1.3304,1.33056
1774216800,1.3308,1.33278,1.33042,1.33238
1774220400,1.33238,1.33356,1.33218,1.33346
1774224000,1.33348,1.33394,1.33095,1.332
1774227600,1.33198,1.33434,1.33198,1.3333
1774231200,1.33331,1.33402,1.3313,1.33194
1774234800,1.33194,1.33238,1.33134,1.3315
1774238400,1.3315,1.3325,1.3315,1.3324
