t,o,h,l,c
1771329600,1.18309,1.18358,1.1827,1.18278
1771333200,1.18277,1.18304,1.18158,1.18222
1771336800,1.18223,1.18282,1.18164,1.18239
1771340400,1.1824,1.18241,1.1805,1.18108
1771344000,1.18108,1.18354,1.18108,1.18308
1771347600,1.18307,1.18424,1.18294,1.18394
1771351200,1.18398,1.18532,1.18388,1.18482
1771354800,1.18483,1.18506,1.18433,1.18481
1771358400,1.1848,1.18528,1.1847,1.1851
1771362000,1.18512,1.18547,1.18499,1.18536
1771365600,1.18529,1.18536,1.18516,1.18524
1771369200,1.18525,1.18578,1.18506,1.18508
1771372800,1.1851,1.18538,1.1847,1.18474
1771376400,1.18473,1.18478,1.18426,1.18463
1771380000,1.18464,1.18474,1.18416,1.18447
1771383600,1.18447,1.18468,1.18411,1.18414
1771387200,1.18413,1.18438,1.18394,1.18418
1771390800,1.18419,1.1846,1.18418,1.18458
1771394400,1.18458,1.18464,1.18404,1.18448
1771398000,1.18446,1.18464,1.1833,1.18348
1771401600,1.18348,1.18381,1.18286,1.18312
1771405200,1.1831,1.18386,1.18285,1.18361
1771408800,1.18362,1.18408,1.18309,1.18322
1771412400,1.18322,1.1838,1.18306,1.18347
1771416000,1.18348,1.18472,1.18335,1.18398
1771419600,1.184,1.18486,1.18236,1.18238
1771423200,1.18238,1.18278,1.18122,1.18154
1771426800,1.18155,1.18268,1.18136,1.18227
1771430400,1.18226,1.18262,1.18094,1.18096
1771434000,1.18097,1.18142,1.18022,1.1806
1771437600,1.18061,1.18074,1.17875,1.17906
1771441200,1.17906,1.17954,1.17837,1.17874
1771444800,1.17874,1.17904,1.17822,1.17836
1771448400,1.17836,1.17874,1.17825,1.17836
1771452000,1.17845,1.17878,1.17842,1.17864
1771455600,1.17864,1.17898,1.17858,1.17886
1771459200,1.17888,1.17918,1.17855,1.17903
1771462800,1.17902,1.17952,1.17898,1.17946
1771466400,1.17946,1.17957,1.17906,1.1791
1771470000,1.17911,1.1793,1.17878,1.17908
1771473600,1.17908,1.17918,1.17848,1.17894
1771477200,1.17894,1.17928,1.17866,1.17916
1771480800,1.17916,1.1801,1.179,1.17983
1771484400,1.17982,1.18036,1.17928,1.18006
1771488000,1.18008,1.18052,1.17974,1.18014
1771491600,1.18014,1.18077,1.17986,1.18
1771495200,1.18,1.18032,1.17873,1.17892
1771498800,1.17892,1.17904,1.17766,1.17807
1771502400,1.17806,1.17808,1.1767,1.17694
1771506000,1.17695,1.177,1.17514,1.17656
1771509600,1.17655,1.17663,1.1742,1.17519
1771513200,1.17517,1.17756,1.17483,1.17632
1771516800,1.17632,1.17706,1.17582,1.17614
1771520400,1.17614,1.1768,1.17562,1.1766
1771524000,1.1766,1.17743,1.17648,1.17685
1771527600,1.17686,1.1772,1.17591,1.17638
1771531200,1.17639,1.17688,1.17633,1.17687
1771534800,1.17688,1.17782,1.17682,1.17716
1771538400,1.17715,1.17746,1.17714,1.17722
1771542000,1.1772,1.1776,1.17682,1.17684
1771545600,1.17684,1.17721,1.17668,1.17706
1771549200,1.17704,1.17718,1.17551,1.1759
1771552800,1.1759,1.176,1.17532,1.17546
1771556400,1.17546,1.1759,1.17545,1.17568
1771560000,1.1757,1.17598,1.17524,1.17532
1771563600,1.17532,1.1757,1.17502,1.17554
1771567200,1.17555,1.17568,1.17514,1.17552
1771570800,1.17551,1.17628,1.17496,1.17514
1771574400,1.17512,1.17638,1.17434,1.17608
1771578000,1.17609,1.17682,1.17584,1.17668
1771581600,1.17668,1.17688,1.17572,1.17638
1771585200,1.17637,1.17691,1.176,1.17674
1771588800,1.17674,1.17711,1.17634,1.17657
1771592400,1.17656,1.1783,1.17572,1.17694
1771596000,1.17692,1.17705,1.1756,1.17682
1771599600,1.1768,1.18076,1.17554,1.17882
1771603200,1.17882,1.17983,1.17738,1.178
1771606800,1.178,1.17851,1.17655,1.17802
1771610400,1.17802,1.1799,1.17768,1.17859
1771614000,1.17862,1.17898,1.17786,1.17808
1771617600,1.17808,1.17875,1.17775,1.17862
1771621200,1.17863,1.17916,1.17801,1.17818
1771797600,1.17963,1.17988,1.17931,1.17946
1771801200,1.17944,1.18348,1.17938,1.18334
1771804800,1.18334,1.18346,1.18228,1.1831
1771808400,1.1831,1.18336,1.18207,1.18262
1771812000,1.18263,1.18312,1.18234,1.18276
1771815600,1.18277,1.1828,1.18167,1.18235
1771819200,1.18236,1.18242,1.1818,1.18209
1771822800,1.18208,1.18216,1.18151,1.18198
1771826400,1.18196,1.1834,1.18167,1.18244
1771830000,1.18243,1.18278,1.18187,1.18234
1771833600,1.18235,1.18249,1.18072,1.18104
1771837200,1.18104,1.18126,1.18002,1.18008
1771840800,1.18009,1.18014,1.17951,1.17988
1771844400,1.17987,1.1799,1.1781,1.1786
1771848000,1.17857,1.17866,1.17744,1.17819
1771851600,1.17817,1.17978,1.17782,1.17958
1771855200,1.17958,1.18091,1.1794,1.18056
1771858800,1.18056,1.181,1.17922,1.17948
1771862400,1.17946,1.18064,1.17882,1.1804
1771866000,1.1804,1.18089,1.17907,1.17988
1771869600,1.17987,1.1801,1.17948,1.17983
1771873200,1.17982,1.18008,1.17882,1.17916
1771876800,1.17916,1.1794,1.17876,1.1789
1771880400,1.17892,1.17926,1.17843,1.17854
1771884000,1.1789,1.17892,1.17861,1.17874
1771887600,1.17874,1.17953,1.17863,1.1793
1771891200,1.1793,1.17964,1.17875,1.1788
1771894800,1.1788,1.1788,1.17716,1.1782
1771898400,1.17818,1.17846,1.17784,1.17838
1771902000,1.17838,1.17855,1.1775,1.17752
1771905600,1.17752,1.17768,1.1768,1.17697
1771909200,1.17698,1.17807,1.17686,1.178
1771912800,1.17801,1.17824,1.17772,1.17804
1771916400,1.17804,1.17824,1.17716,1.17792
1771920000,1.17792,1.179,1.17734,1.17838
1771923600,1.17838,1.17932,1.17831,1.17877
1771927200,1.17878,1.17912,1.17824,1.17856
1771930800,1.17856,1.17861,1.17792,1.17806
1771934400,1.17804,1.17836,1.17728,1.17814
1771938000,1.17813,1.17814,1.1768,1.17722
1771941600,1.17723,1.17786,1.17674,1.17736
1771945200,1.17727,1.17811,1.17662,1.17728
1771948800,1.17728,1.17902,1.17722,1.17881
1771952400,1.1788,1.17888,1.17818,1.17856
1771956000,1.17856,1.17867,1.17772,1.17786
1771959600,1.17784,1.17841,1.17765,1.17788
1771963200,1.17788,1.17836,1.17751,1.17752
1771966800,1.17753,1.1777,1.17734,1.17738
1771970400,1.17734,1.17778,1.17726,1.17746
1771974000,1.17744,1.17761,1.17726,1.1774
1771977600,1.17741,1.178,1.17734,1.17779
1771981200,1.1778,1.17822,1.1776,1.17786
1771984800,1.17785,1.17936,1.17782,1.17924
1771988400,1.17924,1.17944,1.17858,1.17895
1771992000,1.17895,1.17962,1.17877,1.17949
1771995600,1.17948,1.18055,1.17941,1.1801
1771999200,1.1801,1.18064,1.1797,1.18053
1772002800,1.18052,1.1808,1.17971,1.17972
1772006400,1.17971,1.18001,1.17895,1.179
1772010000,1.17901,1.17931,1.17856,1.1788
1772013600,1.1788,1.17885,1.17793,1.17798
1772017200,1.17798,1.17812,1.1771,1.17749
1772020800,1.1775,1.17869,1.17741,1.17859
1772024400,1.1786,1.17902,1.1773,1.17737
1772028000,1.17737,1.17892,1.17731,1.17863
1772031600,1.17864,1.18026,1.17848,1.18012
1772035200,1.18011,1.18073,1.17988,1.1804
1772038800,1.1804,1.18144,1.18026,1.18074
1772042400,1.18075,1.1811,1.18044,1.18048
1772046000,1.18048,1.18094,1.18028,1.18055
1772049600,1.18055,1.18088,1.18048,1.18061
1772053200,1.1806,1.1813,1.18034,1.18101
1772056800,1.18089,1.18136,1.18073,1.18114
1772060400,1.18116,1.18164,1.18108,1.18152
1772064000,1.18152,1.18194,1.18117,1.1819
1772067600,1.18188,1.1829,1.18179,1.18274
1772071200,1.18274,1.1829,1.18133,1.18175
1772074800,1.18174,1.18222,1.1816,1.1817
1772078400,1.1817,1.1819,1.18126,1.18184
1772082000,1.18184,1.18228,1.1816,1.18198
1772085600,1.18197,1.18223,1.18148,1.18189
1772089200,1.18188,1.18188,1.18088,1.18156
1772092800,1.18158,1.18159,1.18023,1.18026
1772096400,1.18024,1.1806,1.17968,1.17973
1772100000,1.17971,1.17998,1.17934,1.17984
1772103600,1.17984,1.18048,1.1798,1.18005
1772107200,1.18006,1.18098,1.17998,1.1809
1772110800,1.1809,1.18168,1.18028,1.18068
1772114400,1.1807,1.18158,1.1802,1.1813
1772118000,1.18126,1.18144,1.1781,1.17991
1772121600,1.1799,1.17994,1.1786,1.17919
1772125200,1.1792,1.17934,1.1774,1.17762
1772128800,1.17762,1.17874,1.17741,1.17846
1772132400,1.17846,1.17979,1.17824,1.17968
1772136000,1.17968,1.18033,1.17958,1.18014
1772139600,1.18015,1.18039,1.17972,1.17976
1772143200,1.17972,1.18006,1.1797,1.1798
1772146800,1.17984,1.18032,1.17964,1.18032
1772150400,1.18032,1.18057,1.17961,1.17962
1772154000,1.17964,1.18024,1.1789,1.17901
1772157600,1.17903,1.18015,1.17903,1.18007
1772161200,1.18006,1.1806,1.18002,1.18036
1772164800,1.18036,1.18132,1.18022,1.1811
1772168400,1.18111,1.1812,1.18063,1.18086
1772172000,1.18084,1.1811,1.18022,1.18043
1772175600,1.18041,1.18195,1.17971,1.18152
1772179200,1.18152,1.18218,1.18082,1.18097
1772182800,1.18094,1.18116,1.17928,1.17952
1772186400,1.17954,1.18037,1.17947,1.17988
1772190000,1.17989,1.1804,1.17962,1.18003
1772193600,1.18004,1.18083,1.17987,1.18024
1772197200,1.18024,1.18065,1.17904,1.17926
1772200800,1.17926,1.18154,1.17908,1.1797
1772204400,1.1797,1.18172,1.17963,1.18072
1772208000,1.18072,1.18252,1.18058,1.1822
1772211600,1.18221,1.1827,1.18156,1.18166
1772215200,1.18168,1.18192,1.18111,1.18179
1772218800,1.18178,1.18228,1.18167,1.18194
1772222400,1.18194,1.1826,1.18151,1.18162
1772226000,1.1816,1.18185,1.18112,1.18172
1772402400,1.17685,1.17796,1.17584,1.17773
1772406000,1.1777,1.17878,1.17568,1.17592
1772409600,1.17589,1.17782,1.1756,1.17775
1772413200,1.17773,1.17944,1.17754,1.1792
1772416800,1.1792,1.17934,1.1781,1.17886
1772420400,1.17887,1.17958,1.17882,1.17887
1772424000,1.17887,1.17904,1.17818,1.17864
1772427600,1.17862,1.17862,1.17662,1.17664
1772431200,1.17664,1.17667,1.17303,1.17324
1772434800,1.17322,1.17344,1.17036,1.17164
1772438400,1.17164,1.17239,1.16981,1.17227
1772442000,1.17226,1.17437,1.1721,1.17332
1772445600,1.17331,1.17473,1.17328,1.17386
1772449200,1.17386,1.17413,1.17263,1.17333
1772452800,1.1733,1.1734,1.17022,1.17038
1772456400,1.17037,1.17184,1.16952,1.16986
1772460000,1.16986,1.1724,1.16951,1.17174
1772463600,1.17165,1.17165,1.16799,1.168
1772467200,1.168,1.16944,1.16719,1.16896
1772470800,1.16897,1.17078,1.16868,1.17072
1772474400,1.17072,1.17074,1.16869,1.16946
1772478000,1.16944,1.17134,1.1694,1.17112
1772481600,1.17113,1.17132,1.16786,1.16903
1772485200,1.16902,1.16954,1.1689,1.169
1772488800,1.16868,1.16928,1.16854,1.16878
1772492400,1.16876,1.16984,1.16876,1.16948
1772496000,1.16949,1.16958,1.16864,1.16953
1772499600,1.16954,1.1707,1.16924,1.16969
1772503200,1.16968,1.1699,1.1686,1.16944
1772506800,1.16945,1.16978,1.16864,1.16904
1772510400,1.16906,1.16936,1.16793,1.16811
1772514000,1.16811,1.1685,1.16652,1.16667
1772517600,1.1667,1.16716,1.1662,1.16692
1772521200,1.16692,1.16692,1.16426,1.16437
1772524800,1.16439,1.16462,1.16179,1.1623
1772528400,1.1623,1.16292,1.15986,1.16055
1772532000,1.16054,1.16129,1.15892,1.1592
1772535600,1.15919,1.16034,1.1582,1.15972
1772539200,1.15972,1.16154,1.15902,1.1613
1772542800,1.16128,1.16152,1.159,1.15906
1772546400,1.15905,1.15996,1.1565,1.15675
1772550000,1.15674,1.15852,1.15303,1.15728
1772553600,1.15729,1.16062,1.15693,1.16031
1772557200,1.1603,1.16034,1.15868,1.15905
1772560800,1.15904,1.16222,1.15899,1.16157
1772564400,1.16156,1.16259,1.16,1.16126
1772568000,1.16126,1.16246,1.16113,1.16177
1772571600,1.16176,1.16182,1.16099,1.16124
1772575200,1.1613,1.16168,1.16112,1.16128
1772578800,1.16128,1.16205,1.16089,1.16108
1772582400,1.16109,1.16112,1.15923,1.15929
1772586000,1.1593,1.15978,1.15748,1.15938
1772589600,1.15939,1.16044,1.15914,1.1598
1772593200,1.15982,1.16094,1.15953,1.16086
1772596800,1.16087,1.16104,1.15902,1.1593
1772600400,1.15932,1.1599,1.1587,1.15952
1772604000,1.15952,1.16178,1.15898,1.16108
1772607600,1.16108,1.16282,1.16108,1.1616
1772611200,1.16159,1.1617,1.15951,1.15996
1772614800,1.15996,1.16201,1.1592,1.16086
1772618400,1.16086,1.16473,1.16086,1.16344
1772622000,1.16343,1.16549,1.16309,1.16352
1772625600,1.16352,1.16487,1.1626,1.16304
1772629200,1.16304,1.16522,1.16304,1.16311
1772632800,1.1631,1.16413,1.16206,1.16256
1772636400,1.16251,1.16404,1.16165,1.16403
1772640000,1.16402,1.16462,1.16284,1.16372
1772643600,1.16372,1.16436,1.16264,1.16331
1772647200,1.16332,1.16335,1.16234,1.16245
1772650800,1.16246,1.16412,1.16246,1.16398
1772654400,1.16398,1.16438,1.16384,1.16404
1772658000,1.16403,1.16418,1.16342,1.16354
1772661600,1.16304,1.16348,1.16287,1.16347
1772665200,1.16346,1.16395,1.16338,1.16348
1772668800,1.16348,1.16454,1.1632,1.1645
1772672400,1.16452,1.16474,1.16271,1.16282
1772676000,1.16282,1.16318,1.16224,1.16258
1772679600,1.16257,1.16276,1.161,1.16134
1772683200,1.16132,1.16148,1.16055,1.16085
1772686800,1.16084,1.16139,1.1594,1.15945
1772690400,1.15944,1.16164,1.15876,1.1607
1772694000,1.1607,1.16162,1.15992,1.16048
1772697600,1.16048,1.16049,1.15816,1.15988
1772701200,1.15986,1.16447,1.15966,1.16226
1772704800,1.16226,1.16317,1.16062,1.1611
1772708400,1.16111,1.16172,1.16038,1.16115
1772712000,1.16115,1.1625,1.16074,1.16206
1772715600,1.16204,1.16244,1.15896,1.15974
1772719200,1.15973,1.1609,1.15924,1.16028
1772722800,1.16028,1.16092,1.15692,1.15832
1772726400,1.1583,1.15868,1.1559,1.15838
1772730000,1.15838,1.1592,1.15726,1.1588
1772733600,1.1588,1.15916,1.15712,1.15859
1772737200,1.15858,1.1588,1.15701,1.1573
1772740800,1.1573,1.16103,1.15704,1.16046
1772744400,1.16046,1.16104,1.16018,1.16086
1772748000,1.16088,1.16102,1.16079,1.16085
1772751600,1.16082,1.16104,1.16034,1.16066
1772755200,1.16066,1.16144,1.16054,1.1611
1772758800,1.16108,1.16202,1.1607,1.16151
1772762400,1.1615,1.16206,1.16142,1.16165
1772766000,1.16162,1.16208,1.16162,1.16202
1772769600,1.16202,1.16212,1.16132,1.16138
1772773200,1.16137,1.16168,1.16057,1.16064
1772776800,1.16064,1.16121,1.16019,1.16118
1772780400,1.16117,1.16183,1.16064,1.16146
1772784000,1.16147,1.16147,1.16016,1.1603
1772787600,1.1603,1.1603,1.15718,1.15744
1772791200,1.15743,1.15852,1.15728,1.15785
1772794800,1.15784,1.15814,1.1561,1.15624
1772798400,1.15626,1.15688,1.15522,1.1555
1772802000,1.15548,1.15964,1.15502,1.1555
1772805600,1.1555,1.15747,1.15461,1.1572
1772809200,1.15721,1.1593,1.15704,1.15796
1772812800,1.15796,1.16131,1.1579,1.16056
1772816400,1.16056,1.16096,1.15946,1.15956
1772820000,1.15958,1.16214,1.1593,1.15986
1772823600,1.15988,1.16096,1.15968,1.16014
1772827200,1.16014,1.16099,1.15956,1.1606
1772830800,1.1606,1.16187,1.16052,1.16168
1773003600,1.1549,1.15574,1.15458,1.15475
1773007200,1.15475,1.15528,1.15258,1.1536
1773010800,1.15359,1.15402,1.15213,1.15244
1773014400,1.15245,1.15316,1.15162,1.15172
1773018000,1.15172,1.15239,1.15072,1.15092
1773021600,1.15092,1.15282,1.15084,1.15248
1773025200,1.15249,1.15289,1.15127,1.15168
1773028800,1.15168,1.15296,1.15161,1.1526
1773032400,1.15259,1.15716,1.1524,1.15676
1773036000,1.15676,1.15692,1.15446,1.15447
1773039600,1.15448,1.15652,1.15354,1.15636
1773043200,1.15638,1.15652,1.15154,1.15348
1773046800,1.15348,1.15732,1.1531,1.15541
1773050400,1.15542,1.1565,1.15469,1.15605
1773054000,1.15607,1.1568,1.15552,1.15615
1773057600,1.15616,1.15685,1.15502,1.15534
1773061200,1.15536,1.15878,1.15525,1.15759
1773064800,1.15758,1.15782,1.15474,1.1573
1773068400,1.15732,1.15938,1.15722,1.15916
1773072000,1.15916,1.15994,1.15852,1.15876
1773075600,1.15876,1.15895,1.15785,1.15788
1773079200,1.15789,1.15844,1.1576,1.15765
1773082800,1.15766,1.16339,1.15753,1.16091
1773086400,1.1609,1.16378,1.16088,1.16372
1773090000,1.16365,1.16375,1.16334,1.16372
1773093600,1.16376,1.16458,1.16227,1.16294
1773097200,1.16296,1.16316,1.1615,1.16166
1773100800,1.16166,1.16356,1.16116,1.16264
1773104400,1.16262,1.163,1.16118,1.162
1773108000,1.162,1.1627,1.16118,1.16132
1773111600,1.16132,1.16156,1.16079,1.16096
1773115200,1.16097,1.16144,1.1607,1.16118
1773118800,1.16118,1.16204,1.16117,1.16204
1773122400,1.16204,1.16376,1.16204,1.16325
1773126000,1.16325,1.16636,1.16278,1.16605
1773129600,1.16602,1.16619,1.16432,1.16458
1773133200,1.16456,1.1659,1.16439,1.16515
1773136800,1.16516,1.16517,1.16203,1.16395
1773140400,1.16396,1.16532,1.16362,1.16384
1773144000,1.16386,1.1641,1.16214,1.16345
1773147600,1.16346,1.16488,1.16291,1.16324
1773151200,1.16324,1.16504,1.1627,1.16484
1773154800,1.16482,1.16552,1.16398,1.16476
1773158400,1.16476,1.16546,1.16392,1.1652
1773162000,1.16518,1.16672,1.16414,1.16452
1773165600,1.16453,1.1646,1.16139,1.16246
1773169200,1.16246,1.16287,1.16058,1.16142
1773172800,1.16141,1.16154,1.16078,1.16084
1773176400,1.16091,1.16119,1.16075,1.16104
1773180000,1.16107,1.16133,1.16029,1.1605
1773183600,1.1605,1.1612,1.16048,1.16116
1773187200,1.16115,1.16248,1.16057,1.1618
1773190800,1.1618,1.16281,1.16125,1.16269
1773194400,1.1627,1.16294,1.16188,1.1626
1773198000,1.16259,1.16318,1.16252,1.16304
1773201600,1.16304,1.16352,1.16279,1.16338
1773205200,1.16338,1.16362,1.16302,1.1633
1773208800,1.16332,1.16409,1.16299,1.16334
1773212400,1.16333,1.16456,1.16135,1.1617
1773216000,1.1617,1.16214,1.16036,1.16126
1773219600,1.16127,1.1614,1.15904,1.15922
1773223200,1.15922,1.16118,1.15911,1.16071
1773226800,1.16071,1.16108,1.15946,1.15946
1773230400,1.15946,1.16056,1.15774,1.15824
1773234000,1.15825,1.15934,1.15778,1.15917
1773237600,1.15917,1.16128,1.15812,1.1582
1773241200,1.15819,1.15842,1.15656,1.15662
1773244800,1.15662,1.15767,1.15632,1.1571
1773248400,1.1571,1.15764,1.15608,1.15712
1773252000,1.15712,1.15744,1.15642,1.15716
1773255600,1.15718,1.15764,1.15681,1.15732
1773259200,1.15735,1.15738,1.1565,1.1567
1773262800,1.15668,1.15745,1.15658,1.15739
1773266400,1.15744,1.15745,1.15496,1.15502
1773270000,1.15501,1.15539,1.15398,1.15428
1773273600,1.15428,1.155,1.15342,1.15458
1773277200,1.1546,1.15556,1.15454,1.15508
1773280800,1.15508,1.15544,1.15323,1.1539
1773284400,1.15389,1.15404,1.15332,1.15384
1773288000,1.15383,1.154,1.15321,1.15332
1773291600,1.1533,1.15452,1.15327,1.15395
1773295200,1.15394,1.15515,1.15392,1.15479
1773298800,1.15478,1.15528,1.15416,1.15512
1773302400,1.15512,1.15561,1.15433,1.15474
1773306000,1.15473,1.15613,1.15446,1.15596
1773309600,1.15596,1.15629,1.15494,1.15578
1773313200,1.15578,1.15663,1.15525,1.15564
1773316800,1.15565,1.15574,1.15326,1.15393
1773320400,1.15394,1.15504,1.15202,1.15262
1773324000,1.15262,1.15332,1.15158,1.15206
1773327600,1.15205,1.15288,1.1511,1.1522
1773331200,1.15218,1.15327,1.15137,1.1522
1773334800,1.1522,1.15319,1.15193,1.1522
1773338400,1.15219,1.15244,1.15114,1.15122
1773342000,1.15122,1.15185,1.15107,1.15152
1773345600,1.15151,1.15164,1.15102,1.15109
1773349200,1.1513,1.15138,1.15113,1.15126
1773352800,1.15126,1.15214,1.1511,1.1519
1773356400,1.1519,1.15231,1.1515,1.1521
1773360000,1.15212,1.15284,1.15205,1.15235
1773363600,1.15235,1.15298,1.15146,1.15166
1773367200,1.15165,1.15222,1.15112,1.15138
1773370800,1.15135,1.15158,1.15048,1.15092
1773374400,1.1509,1.15092,1.15,1.15034
1773378000,1.15033,1.15066,1.14999,1.15009
1773381600,1.1501,1.15034,1.14824,1.14828
1773385200,1.14829,1.14838,1.14542,1.1458
1773388800,1.14579,1.14592,1.1433,1.14452
1773392400,1.14452,1.14616,1.14452,1.14532
1773396000,1.14532,1.14722,1.1452,1.14584
1773399600,1.14582,1.14708,1.14554,1.14686
1773403200,1.14684,1.14886,1.14611,1.14779
1773406800,1.1478,1.14902,1.14738,1.14788
1773410400,1.1479,1.14848,1.14556,1.14572
1773414000,1.14572,1.14612,1.14345,1.14431
1773417600,1.14432,1.14505,1.14362,1.14422
1773421200,1.1442,1.14462,1.14337,1.14424
1773424800,1.14424,1.14429,1.14318,1.1436
1773428400,1.1436,1.14369,1.142,1.14224
1773432000,1.14223,1.14228,1.1411,1.14164
1773608400,1.1424,1.14308,1.14232,1.14305
1773612000,1.14284,1.14337,1.1419,1.14298
1773615600,1.14298,1.14358,1.14261,1.14355
1773619200,1.14356,1.14556,1.1435,1.14549
1773622800,1.1455,1.14566,1.14397,1.14494
1773626400,1.14494,1.14516,1.1445,1.14481
1773630000,1.14482,1.1454,1.14458,1.14506
1773633600,1.14505,1.14516,1.14416,1.14416
1773637200,1.14416,1.14434,1.14332,1.14346
1773640800,1.14344,1.14365,1.14242,1.14316
1773644400,1.14316,1.14348,1.14143,1.1426
1773648000,1.14259,1.14454,1.14259,1.14448
1773651600,1.1445,1.14527,1.1441,1.14501
1773655200,1.145,1.14779,1.14478,1.14753
1773658800,1.14754,1.14872,1.14709,1.14794
1773662400,1.14794,1.1488,1.14722,1.14739
1773666000,1.1474,1.15009,1.1474,1.15003
1773669600,1.15002,1.15022,1.14804,1.14888
1773673200,1.14888,1.15004,1.14804,1.1487
1773676800,1.14869,1.14993,1.14776,1.14935
1773680400,1.14936,1.15042,1.14906,1.14922
1773684000,1.14922,1.15238,1.14922,1.15186
1773687600,1.15188,1.1525,1.1506,1.1508
1773691200,1.15077,1.15105,1.15032,1.15056
1773694800,1.1506,1.15129,1.15056,1.15078
1773698400,1.1508,1.1508,1.1498,1.1499
1773702000,1.1499,1.15,1.14948,1.14984
1773705600,1.14985,1.14986,1.14892,1.14926
1773709200,1.14924,1.14957,1.14865,1.1493
1773712800,1.14931,1.14987,1.14912,1.14952
1773716400,1.14949,1.1503,1.14918,1.14919
1773720000,1.14918,1.15,1.14894,1.14972
1773723600,1.14972,1.14993,1.14782,1.14793
1773727200,1.14795,1.1482,1.1466,1.1482
1773730800,1.14818,1.15003,1.14798,1.1495
1773734400,1.14949,1.15182,1.14877,1.15105
1773738000,1.15107,1.15248,1.1508,1.15165
1773741600,1.15164,1.15164,1.1504,1.15062
1773745200,1.15063,1.15188,1.15046,1.15074
1773748800,1.15075,1.15246,1.15043,1.15242
1773752400,1.15244,1.15438,1.15244,1.15305
1773756000,1.15306,1.15386,1.15207,1.15333
1773759600,1.1533,1.1539,1.15206,1.1525
1773763200,1.1525,1.1533,1.15182,1.15281
1773766800,1.1528,1.15402,1.15265,1.15398
1773770400,1.15398,1.15472,1.15386,1.1539
1773774000,1.15392,1.15412,1.15339,1.15358
1773777600,1.15359,1.15424,1.15351,1.15401
1773781200,1.1538,1.15387,1.15359,1.1537
1773784800,1.15368,1.15446,1.15368,1.15398
1773788400,1.15399,1.15412,1.15374,1.15392
1773792000,1.15393,1.15441,1.1532,1.15326
1773795600,1.15327,1.15403,1.15322,1.1534
1773799200,1.15341,1.15382,1.15322,1.15326
1773802800,1.15326,1.15368,1.15322,1.15362
1773806400,1.15362,1.15426,1.15362,1.15417
1773810000,1.15417,1.1547,1.15402,1.15456
1773813600,1.15456,1.15494,1.15396,1.15423
1773817200,1.15424,1.15458,1.15234,1.15264
1773820800,1.15264,1.15343,1.15178,1.15325
1773824400,1.15324,1.15396,1.15252,1.15388
1773828000,1.15388,1.1544,1.15338,1.15399
1773831600,1.15398,1.15554,1.153,1.15467
1773835200,1.15468,1.15481,1.15056,1.15075
1773838800,1.15074,1.15156,1.14906,1.1515
1773842400,1.15149,1.15276,1.15042,1.15166
1773846000,1.15162,1.15296,1.15116,1.1513
1773849600,1.15129,1.15222,1.15069,1.15108
1773853200,1.15108,1.15175,1.15026,1.1517
1773856800,1.15172,1.15252,1.1477,1.14772
1773860400,1.14772,1.14827,1.14685,1.14695
1773864000,1.14692,1.14706,1.14499,1.14516
1773867600,1.14516,1.14728,1.14516,1.14679
1773871200,1.14674,1.14676,1.14512,1.14568
1773874800,1.14564,1.14659,1.14554,1.14634
1773878400,1.14632,1.14744,1.14622,1.14741
1773882000,1.14742,1.14837,1.14734,1.14762
1773885600,1.14763,1.14914,1.14718,1.1482
1773889200,1.14822,1.14834,1.14746,1.14746
1773892800,1.14744,1.1475,1.1467,1.1469
1773896400,1.14688,1.14712,1.14634,1.14662
1773900000,1.14661,1.14768,1.1461,1.14653
1773903600,1.14654,1.14753,1.14508,1.14526
1773907200,1.14526,1.14594,1.1443,1.1451
1773910800,1.14512,1.14882,1.1451,1.14804
1773914400,1.14804,1.14804,1.14666,1.1474
1773918000,1.14738,1.14814,1.14657,1.14797
1773921600,1.14796,1.14899,1.14628,1.14873
1773925200,1.14871,1.15274,1.14692,1.1518
1773928800,1.15181,1.15284,1.15005,1.15164
1773932400,1.15163,1.1539,1.14986,1.15142
1773936000,1.1514,1.1538,1.15119,1.15358
1773939600,1.15359,1.15676,1.15358,1.15602
1773943200,1.15602,1.15843,1.15509,1.15838
1773946800,1.15838,1.16164,1.15772,1.15848
1773950400,1.15848,1.15903,1.15806,1.15891
1773954000,1.15886,1.1589,1.15828,1.15834
1773957600,1.15832,1.15952,1.15778,1.15785
1773961200,1.15786,1.15818,1.15746,1.15766
1773964800,1.15766,1.15801,1.1571,1.15739
1773968400,1.15738,1.15771,1.15636,1.15651
1773972000,1.15653,1.1568,1.15618,1.15637
1773975600,1.15638,1.15638,1.15563,1.15568
1773979200,1.15568,1.15598,1.1555,1.15556
1773982800,1.15556,1.15612,1.15524,1.15526
1773986400,1.15526,1.15663,1.15526,1.15592
1773990000,1.15591,1.15754,1.15558,1.15733
1773993600,1.15734,1.15808,1.15676,1.15678
1773997200,1.15678,1.1573,1.15478,1.15488
1774000800,1.15486,1.15626,1.15351,1.156
1774004400,1.156,1.158,1.15574,1.15716
1774008000,1.15716,1.15798,1.15622,1.15644
1774011600,1.15646,1.1566,1.154,1.15412
1774015200,1.15412,1.1544,1.15246,1.15349
1774018800,1.1535,1.15578,1.15349,1.15421
1774022400,1.15422,1.15666,1.15414,1.15592
1774026000,1.15594,1.15706,1.15498,1.15579
1774029600,1.15582,1.15716,1.15476,1.15506
1774033200,1.15506,1.1562,1.1547,1.15584
