t,o,h,l,c
1770627600,1.36399,1.3645,1.36335,1.36444
1770631200,1.36443,1.36558,1.36424,1.36478
1770634800,1.36478,1.36524,1.3632,1.36346
1770638400,1.36346,1.36346,1.36051,1.3609
1770642000,1.36087,1.3614,1.36024,1.36034
1770645600,1.36034,1.36084,1.35792,1.35812
1770649200,1.35813,1.35891,1.35716,1.35722
1770652800,1.35722,1.35786,1.35675,1.35711
1770656400,1.35712,1.35782,1.3569,1.35706
1770660000,1.35706,1.35754,1.35592,1.35642
1770663600,1.35643,1.35662,1.35564,1.35605
1770667200,1.35606,1.35638,1.35548,1.35594
1770670800,1.35594,1.35603,1.35529,1.35567
1770674400,1.35635,1.35704,1.35578,1.35635
1770678000,1.3562,1.35652,1.3559,1.35614
1770681600,1.35614,1.35682,1.35606,1.35639
1770685200,1.35638,1.35684,1.3557,1.35589
1770688800,1.3559,1.3559,1.3549,1.35504
1770692400,1.35504,1.35548,1.35484,1.35523
1770696000,1.3552,1.35565,1.35503,1.35562
1770699600,1.3556,1.3559,1.35541,1.3557
1770703200,1.3557,1.35618,1.35542,1.35584
1770706800,1.35582,1.35666,1.35546,1.35605
1770710400,1.35606,1.35688,1.35603,1.35653
1770714000,1.35654,1.35663,1.35576,1.35644
1770717600,1.35642,1.3568,1.35596,1.35614
1770721200,1.35616,1.35676,1.3559,1.35632
1770724800,1.35631,1.35768,1.35607,1.35716
1770728400,1.35716,1.35736,1.35486,1.3549
1770732000,1.3549,1.35543,1.353,1.35318
1770735600,1.3532,1.35433,1.35242,1.35251
1770739200,1.35252,1.35418,1.35233,1.35334
1770742800,1.35334,1.35446,1.35326,1.3543
1770746400,1.3543,1.35553,1.35417,1.35522
1770750000,1.35522,1.35555,1.35429,1.35432
1770753600,1.35433,1.35564,1.35432,1.35558
1770757200,1.35557,1.35582,1.35468,1.35535
1770760800,1.35539,1.35539,1.35465,1.35502
1770764400,1.35505,1.35558,1.35491,1.35538
1770768000,1.35538,1.35546,1.35446,1.35471
1770771600,1.3547,1.35474,1.35398,1.35399
1770775200,1.354,1.354,1.35246,1.3526
1770778800,1.3526,1.35264,1.3519,1.35196
1770782400,1.35198,1.35262,1.35172,1.35262
1770786000,1.35263,1.35268,1.35188,1.35212
1770789600,1.35212,1.3526,1.35172,1.35254
1770793200,1.35252,1.3532,1.35206,1.35221
1770796800,1.3522,1.35269,1.35146,1.35152
1770800400,1.35153,1.35197,1.35092,1.35116
1770804000,1.35118,1.35138,1.35044,1.35084
1770807600,1.35084,1.35526,1.35084,1.35367
1770811200,1.35366,1.3558,1.3535,1.35534
1770814800,1.35536,1.36074,1.3553,1.35836
1770818400,1.3584,1.35896,1.35648,1.35817
1770822000,1.35818,1.36192,1.35772,1.36064
1770825600,1.36066,1.36137,1.35694,1.35702
1770829200,1.35702,1.35762,1.35518,1.35556
1770832800,1.35553,1.35648,1.35505,1.35566
1770836400,1.35566,1.35686,1.35566,1.35658
1770840000,1.35658,1.35742,1.35648,1.35736
1770843600,1.35736,1.35847,1.35716,1.35762
1770847200,1.35737,1.35754,1.35714,1.3573
1770850800,1.35731,1.35808,1.357,1.35762
1770854400,1.3576,1.3585,1.35718,1.35753
1770858000,1.35754,1.35798,1.35685,1.35692
1770861600,1.35692,1.35742,1.35651,1.35705
1770865200,1.35706,1.35772,1.35657,1.35728
1770868800,1.35728,1.35864,1.35686,1.35842
1770872400,1.3584,1.3586,1.35802,1.35802
1770876000,1.35802,1.35968,1.35778,1.35909
1770879600,1.3591,1.3592,1.35758,1.35787
1770883200,1.35786,1.35816,1.35706,1.35708
1770886800,1.35709,1.35737,1.35634,1.35644
1770890400,1.35644,1.35718,1.35632,1.35668
1770894000,1.35668,1.35703,1.35574,1.35574
1770897600,1.35574,1.3581,1.35555,1.35744
1770901200,1.35742,1.35824,1.3566,1.3567
1770904800,1.3567,1.35914,1.35594,1.35839
1770908400,1.3584,1.36067,1.35812,1.35978
1770912000,1.35978,1.36358,1.3597,1.36233
1770915600,1.36232,1.3634,1.36195,1.36258
1770919200,1.36257,1.36346,1.36195,1.36212
1770922800,1.36212,1.3623,1.3608,1.3611
1770926400,1.36111,1.36168,1.3609,1.3614
1770930000,1.36139,1.36152,1.36062,1.361
1770933600,1.36149,1.36178,1.36092,1.36092
1770937200,1.3609,1.36128,1.36078,1.36118
1770940800,1.36118,1.36165,1.36089,1.36122
1770944400,1.36122,1.36174,1.36079,1.36144
1770948000,1.36144,1.36174,1.36108,1.3613
1770951600,1.3613,1.36176,1.36118,1.36172
1770955200,1.36171,1.36226,1.36133,1.36184
1770958800,1.36185,1.36274,1.36123,1.36254
1770962400,1.36254,1.36318,1.36216,1.36296
1770966000,1.36298,1.36378,1.36239,1.3626
1770969600,1.3626,1.36264,1.36021,1.36028
1770973200,1.36028,1.36061,1.35975,1.3605
1770976800,1.36049,1.36188,1.36043,1.36174
1770980400,1.36173,1.36245,1.36152,1.36204
1770984000,1.36205,1.3632,1.36198,1.3625
1770987600,1.3625,1.36362,1.36002,1.36022
1770991200,1.36021,1.36272,1.36006,1.36224
1770994800,1.36224,1.36336,1.36094,1.3633
1770998400,1.36329,1.36366,1.36144,1.36198
1771002000,1.36196,1.36202,1.35936,1.36045
1771005600,1.36044,1.36068,1.35989,1.3605
1771009200,1.36049,1.36223,1.36024,1.36213
1771012800,1.36214,1.3626,1.36151,1.36184
1771016400,1.36183,1.36232,1.36142,1.36178
1771192800,1.36096,1.36212,1.36094,1.36156
1771196400,1.36158,1.36256,1.36158,1.36178
1771200000,1.36177,1.36198,1.36117,1.36151
1771203600,1.3615,1.3619,1.36136,1.36148
1771207200,1.36148,1.36188,1.36126,1.36136
1771210800,1.36136,1.36158,1.36112,1.36126
1771214400,1.36124,1.36184,1.36105,1.3617
1771218000,1.36169,1.36194,1.36151,1.3617
1771221600,1.36173,1.36178,1.36071,1.36118
1771225200,1.36118,1.36148,1.36074,1.36084
1771228800,1.36084,1.36162,1.36036,1.36088
1771232400,1.36088,1.36202,1.36042,1.36188
1771236000,1.36189,1.36204,1.36097,1.36163
1771239600,1.36162,1.36262,1.36159,1.36233
1771243200,1.36232,1.36296,1.3618,1.36281
1771246800,1.36284,1.36334,1.36243,1.36266
1771250400,1.3627,1.36332,1.3619,1.36292
1771254000,1.36292,1.36346,1.36268,1.36288
1771257600,1.36288,1.36349,1.36272,1.36347
1771261200,1.36348,1.36388,1.36329,1.36384
1771264800,1.36383,1.36388,1.36348,1.36364
1771268400,1.36363,1.36364,1.36345,1.36349
1771272000,1.36348,1.36366,1.3634,1.36349
1771275600,1.36352,1.36388,1.36347,1.36374
1771279200,1.36335,1.36354,1.36325,1.3633
1771282800,1.36331,1.3639,1.36324,1.36367
1771286400,1.36366,1.36422,1.36343,1.36415
1771290000,1.36416,1.36444,1.36394,1.36428
1771293600,1.3643,1.3646,1.36373,1.36426
1771297200,1.36426,1.36474,1.36406,1.36438
1771300800,1.36437,1.36452,1.36371,1.36382
1771304400,1.36382,1.36483,1.3638,1.36409
1771308000,1.36408,1.36412,1.36382,1.36395
1771311600,1.36396,1.36532,1.36396,1.36482
1771315200,1.36481,1.36492,1.364,1.36468
1771318800,1.36468,1.3649,1.36416,1.3644
1771322400,1.3644,1.36482,1.36375,1.36434
1771326000,1.36434,1.36484,1.3637,1.3646
1771329600,1.3646,1.36556,1.36426,1.36523
1771333200,1.36524,1.36719,1.36484,1.36714
1771336800,1.36714,1.36796,1.3661,1.36779
1771340400,1.36781,1.36931,1.36711,1.36844
1771344000,1.36844,1.36844,1.36503,1.36534
1771347600,1.36534,1.36604,1.36462,1.36486
1771351200,1.36486,1.36508,1.3635,1.36389
1771354800,1.36388,1.36442,1.36362,1.36385
1771358400,1.36388,1.3641,1.36358,1.36386
1771362000,1.36385,1.36422,1.36329,1.36365
1771365600,1.36366,1.36372,1.36346,1.36366
1771369200,1.36363,1.3641,1.36322,1.36394
1771372800,1.36397,1.3643,1.36382,1.36418
1771376400,1.36417,1.36484,1.36409,1.36458
1771380000,1.36458,1.36514,1.36444,1.36476
1771383600,1.36477,1.36522,1.36444,1.36521
1771387200,1.36522,1.36536,1.36503,1.36522
1771390800,1.36521,1.3655,1.3651,1.36528
1771394400,1.36528,1.36562,1.36495,1.36509
1771398000,1.36512,1.36656,1.365,1.36642
1771401600,1.36642,1.36686,1.36588,1.36668
1771405200,1.36668,1.36675,1.36522,1.36558
1771408800,1.36559,1.36598,1.36484,1.36562
1771412400,1.3656,1.36568,1.36416,1.36422
1771416000,1.36422,1.36486,1.36374,1.36486
1771419600,1.36488,1.36689,1.36408,1.36684
1771423200,1.36685,1.36786,1.36632,1.36672
1771426800,1.36673,1.36736,1.36607,1.3666
1771430400,1.3666,1.36784,1.36596,1.36762
1771434000,1.36762,1.36879,1.36735,1.368
1771437600,1.368,1.36974,1.36778,1.36894
1771441200,1.36894,1.37005,1.36878,1.36978
1771444800,1.36978,1.3699,1.3692,1.36984
1771448400,1.36984,1.37,1.36952,1.36955
1771452000,1.3695,1.36962,1.36927,1.3695
1771455600,1.36951,1.36982,1.36931,1.36972
1771459200,1.3697,1.37014,1.36946,1.36989
1771462800,1.3699,1.3699,1.36895,1.36898
1771466400,1.36897,1.36926,1.3687,1.36906
1771470000,1.36906,1.36984,1.36885,1.36973
1771473600,1.36974,1.37042,1.36965,1.3703
1771477200,1.37028,1.37046,1.37019,1.37019
1771480800,1.3702,1.37028,1.36858,1.36881
1771484400,1.36884,1.36907,1.36776,1.36812
1771488000,1.36812,1.36862,1.3676,1.36764
1771491600,1.36764,1.36787,1.36716,1.36738
1771495200,1.36739,1.36914,1.36678,1.36816
1771498800,1.36816,1.3693,1.36797,1.36918
1771502400,1.36917,1.36968,1.36832,1.36936
1771506000,1.36937,1.37068,1.36856,1.3686
1771509600,1.3686,1.3715,1.36854,1.37067
1771513200,1.37068,1.37108,1.36759,1.36832
1771516800,1.36834,1.37041,1.36796,1.37018
1771520400,1.37017,1.37025,1.36908,1.36964
1771524000,1.36963,1.3699,1.36894,1.3693
1771527600,1.3693,1.37075,1.36908,1.37019
1771531200,1.37018,1.3702,1.36934,1.36954
1771534800,1.36954,1.36958,1.36803,1.36817
1771538400,1.3681,1.36857,1.36807,1.36818
1771542000,1.36823,1.36885,1.36791,1.36884
1771545600,1.36883,1.36919,1.36858,1.36874
1771549200,1.36874,1.37024,1.36863,1.36978
1771552800,1.36978,1.37031,1.36955,1.36997
1771556400,1.36998,1.36998,1.369,1.36928
1771560000,1.36928,1.3695,1.3688,1.36942
1771563600,1.36941,1.36942,1.36843,1.36862
1771567200,1.36862,1.36902,1.36851,1.36866
1771570800,1.36866,1.36988,1.3681,1.36982
1771574400,1.36982,1.3703,1.36882,1.3692
1771578000,1.36921,1.36923,1.36824,1.36896
1771581600,1.36894,1.36948,1.36843,1.36885
1771585200,1.36886,1.3692,1.36814,1.36858
1771588800,1.3686,1.36944,1.36823,1.36917
1771592400,1.36918,1.36985,1.36825,1.36893
1771596000,1.36894,1.37058,1.3687,1.37012
1771599600,1.37008,1.37111,1.36698,1.36764
1771603200,1.36763,1.36997,1.3674,1.36894
1771606800,1.36894,1.37043,1.3683,1.36865
1771610400,1.36864,1.36935,1.36712,1.36786
1771614000,1.36786,1.36921,1.36768,1.36882
1771617600,1.36882,1.36908,1.3681,1.36838
1771621200,1.36837,1.3685,1.36694,1.36826
1771797600,1.36767,1.36782,1.36742,1.3677
1771801200,1.3677,1.36812,1.36487,1.36498
1771804800,1.36501,1.36616,1.36499,1.36574
1771808400,1.36572,1.3666,1.36566,1.36644
1771812000,1.36646,1.36682,1.36606,1.3665
1771815600,1.3665,1.36738,1.36646,1.36698
1771819200,1.36698,1.36726,1.3669,1.36708
1771822800,1.36707,1.36746,1.36682,1.36695
1771826400,1.36694,1.36718,1.36623,1.36666
1771830000,1.36667,1.36738,1.3666,1.36687
1771833600,1.3669,1.3673,1.36622,1.36638
1771837200,1.36639,1.36718,1.36622,1.36707
1771840800,1.36706,1.36775,1.36706,1.36749
1771844400,1.3675,1.36878,1.36738,1.3686
1771848000,1.3686,1.37004,1.3686,1.36914
1771851600,1.36915,1.36983,1.36782,1.36784
1771855200,1.36784,1.36831,1.36676,1.36758
1771858800,1.36757,1.36898,1.36712,1.36877
1771862400,1.36878,1.36946,1.36803,1.36862
1771866000,1.36862,1.36969,1.36826,1.36902
1771869600,1.36902,1.3696,1.36876,1.36922
1771873200,1.36924,1.36992,1.36895,1.36962
1771876800,1.36962,1.37022,1.36952,1.3702
1771880400,1.3702,1.37044,1.36956,1.36975
1771884000,1.36954,1.36982,1.36944,1.36954
1771887600,1.36954,1.36982,1.36922,1.36947
1771891200,1.36946,1.37009,1.36917,1.36996
1771894800,1.36998,1.37176,1.36998,1.37062
1771898400,1.37063,1.3708,1.36998,1.37001
1771902000,1.37002,1.3706,1.36965,1.37058
1771905600,1.37057,1.371,1.37039,1.37077
1771909200,1.37076,1.37089,1.36984,1.36992
1771912800,1.36992,1.3702,1.36965,1.36982
1771916400,1.36982,1.3708,1.36982,1.37039
1771920000,1.3704,1.37084,1.36972,1.37039
1771923600,1.37038,1.37044,1.36962,1.36982
1771927200,1.36982,1.37043,1.36962,1.3704
1771930800,1.37038,1.37136,1.37028,1.37118
1771934400,1.37118,1.37176,1.37086,1.37129
1771938000,1.37128,1.37168,1.37058,1.37142
1771941600,1.37143,1.37251,1.37123,1.37172
1771945200,1.37174,1.3722,1.37102,1.37152
1771948800,1.37152,1.3717,1.37011,1.37038
1771952400,1.3704,1.37089,1.37009,1.37054
1771956000,1.37056,1.37059,1.3701,1.3704
1771959600,1.37041,1.37068,1.36973,1.37038
1771963200,1.37037,1.37052,1.36946,1.37032
1771966800,1.37032,1.37062,1.36977,1.36994
1771970400,1.37,1.37049,1.36974,1.36986
1771974000,1.37009,1.37036,1.36992,1.37033
1771977600,1.37034,1.3706,1.36956,1.36967
1771981200,1.36967,1.36998,1.36933,1.36995
1771984800,1.36996,1.36999,1.36842,1.36844
1771988400,1.36844,1.36924,1.3681,1.36887
1771992000,1.36888,1.3691,1.36846,1.36852
1771995600,1.36853,1.36858,1.3676,1.36774
1771999200,1.36778,1.36828,1.36752,1.36759
1772002800,1.36758,1.3684,1.36743,1.36838
1772006400,1.36838,1.36916,1.368,1.3691
1772010000,1.3691,1.36974,1.36894,1.36924
1772013600,1.36922,1.36986,1.36888,1.3697
1772017200,1.3697,1.37068,1.3697,1.37032
1772020800,1.37031,1.37033,1.36892,1.36902
1772024400,1.36903,1.37018,1.36848,1.37005
1772028000,1.37006,1.37048,1.3691,1.36986
1772031600,1.36984,1.36988,1.36792,1.36813
1772035200,1.36814,1.3688,1.36748,1.3686
1772038800,1.3686,1.36868,1.3677,1.3684
1772042400,1.3684,1.3686,1.36748,1.36812
1772046000,1.36813,1.36836,1.36758,1.3678
1772049600,1.3678,1.36852,1.36769,1.36795
1772053200,1.36798,1.36828,1.36736,1.36747
1772056800,1.36792,1.36804,1.36715,1.36758
1772060400,1.3676,1.36774,1.36738,1.36763
1772064000,1.36764,1.36772,1.36705,1.36721
1772067600,1.36722,1.36728,1.36616,1.36624
1772071200,1.36624,1.3673,1.36592,1.36705
1772074800,1.36702,1.36736,1.36675,1.3673
1772078400,1.3673,1.36756,1.36697,1.36704
1772082000,1.36706,1.36721,1.36638,1.36658
1772085600,1.36658,1.367,1.36597,1.36631
1772089200,1.36632,1.36726,1.36602,1.36611
1772092800,1.3661,1.3679,1.36606,1.3677
1772096400,1.36768,1.3679,1.3673,1.36778
1772100000,1.36778,1.36838,1.36758,1.36806
1772103600,1.36807,1.36866,1.36751,1.36856
1772107200,1.36853,1.36888,1.36768,1.36778
1772110800,1.3678,1.36916,1.36724,1.36876
1772114400,1.36876,1.36939,1.36832,1.36884
1772118000,1.36886,1.37126,1.36832,1.36847
1772121600,1.36848,1.36904,1.36796,1.36846
1772125200,1.36846,1.37014,1.36822,1.36992
1772128800,1.36992,1.3703,1.36854,1.36886
1772132400,1.36885,1.36901,1.36807,1.36821
1772136000,1.3682,1.3686,1.36782,1.36804
1772139600,1.36804,1.36852,1.3679,1.36815
1772143200,1.36796,1.3685,1.36772,1.36804
1772146800,1.36807,1.36819,1.36764,1.36768
1772150400,1.36767,1.36816,1.36735,1.36796
1772154000,1.36795,1.36824,1.36746,1.368
1772157600,1.368,1.368,1.36722,1.36728
1772161200,1.36728,1.36736,1.36694,1.36709
1772164800,1.3671,1.36718,1.36644,1.36662
1772168400,1.36661,1.36689,1.3663,1.36642
1772172000,1.3664,1.36707,1.36622,1.36687
1772175600,1.36686,1.36748,1.36678,1.3671
1772179200,1.3671,1.36744,1.36654,1.36721
1772182800,1.36722,1.36778,1.3667,1.36693
1772186400,1.36692,1.36776,1.36673,1.36738
1772190000,1.36738,1.3678,1.36698,1.36728
1772193600,1.36725,1.36748,1.36644,1.3673
1772197200,1.36728,1.36849,1.36628,1.36746
1772200800,1.36744,1.36754,1.36513,1.36624
1772204400,1.36623,1.36663,1.36277,1.36382
1772208000,1.3638,1.36411,1.36288,1.36338
1772211600,1.36338,1.36353,1.36252,1.36304
1772215200,1.36302,1.36339,1.36258,1.36298
1772218800,1.36297,1.36352,1.36272,1.36324
1772222400,1.36324,1.36408,1.36303,1.36402
1772226000,1.364,1.36522,1.36398,1.36414
1772402400,1.36535,1.36582,1.3637,1.36451
1772406000,1.36468,1.36736,1.36456,1.36691
1772409600,1.36691,1.36738,1.36534,1.36538
1772413200,1.36535,1.36558,1.36422,1.36468
1772416800,1.36467,1.36564,1.36454,1.3648
1772420400,1.3648,1.3649,1.36409,1.36456
1772424000,1.36456,1.36522,1.36451,1.36494
1772427600,1.36495,1.36596,1.36494,1.36592
1772431200,1.36592,1.36638,1.36534,1.36604
1772434800,1.36604,1.36674,1.36572,1.36579
1772438400,1.3658,1.3687,1.36553,1.36678
1772442000,1.36678,1.36698,1.3642,1.36529
1772445600,1.36528,1.36536,1.36409,1.3651
1772449200,1.36505,1.36611,1.36503,1.36582
1772452800,1.36581,1.3668,1.36504,1.36656
1772456400,1.36654,1.36856,1.36608,1.3684
1772460000,1.36841,1.36887,1.36653,1.36754
1772463600,1.36756,1.37042,1.36722,1.37009
1772467200,1.3701,1.3719,1.37008,1.37074
1772470800,1.37074,1.37158,1.36982,1.37024
1772474400,1.37023,1.37118,1.36936,1.36972
1772478000,1.36973,1.36978,1.36602,1.36622
1772481600,1.36622,1.36896,1.36612,1.3674
1772485200,1.36741,1.36816,1.36664,1.36778
1772488800,1.36782,1.36792,1.36752,1.3677
1772492400,1.36774,1.3679,1.36704,1.36726
1772496000,1.36726,1.36768,1.36688,1.36698
1772499600,1.36698,1.36718,1.36612,1.36693
1772503200,1.36694,1.36771,1.36604,1.36642
1772506800,1.36638,1.36706,1.36626,1.36678
1772510400,1.36678,1.36738,1.36646,1.3672
1772514000,1.3672,1.36802,1.3664,1.36762
1772517600,1.36762,1.36838,1.3671,1.36722
1772521200,1.36722,1.36812,1.36674,1.36792
1772524800,1.36792,1.36998,1.36774,1.36951
1772528400,1.3695,1.37108,1.3687,1.37003
1772532000,1.37002,1.37119,1.36932,1.37114
1772535600,1.37114,1.37224,1.37031,1.37032
1772539200,1.37032,1.3705,1.36826,1.36862
1772542800,1.36863,1.37099,1.36832,1.37083
1772546400,1.37082,1.37362,1.36966,1.37333
1772550000,1.37334,1.3753,1.36966,1.37038
1772553600,1.37038,1.37058,1.36591,1.36646
1772557200,1.36647,1.36798,1.36644,1.36765
1772560800,1.36764,1.36768,1.36534,1.36691
1772564400,1.36691,1.36754,1.36572,1.36706
1772568000,1.36707,1.36717,1.36596,1.36699
1772571600,1.36698,1.36862,1.36674,1.36781
1772575200,1.36735,1.36812,1.3673,1.36794
1772578800,1.36791,1.36824,1.36723,1.36756
1772582400,1.36755,1.36844,1.36716,1.36832
1772586000,1.36832,1.37002,1.36802,1.36896
1772589600,1.36896,1.36912,1.36798,1.36866
1772593200,1.36866,1.36934,1.36804,1.36808
1772596800,1.36808,1.3695,1.36774,1.36918
1772600400,1.36918,1.36952,1.36862,1.36893
1772604000,1.36894,1.36954,1.36712,1.36745
1772607600,1.36744,1.36768,1.36484,1.36597
1772611200,1.36596,1.36802,1.36574,1.36785
1772614800,1.36784,1.36818,1.36674,1.36757
1772618400,1.36756,1.36771,1.36476,1.36703
1772622000,1.36704,1.3673,1.36585,1.36646
1772625600,1.36646,1.36758,1.36442,1.36736
1772629200,1.36736,1.36791,1.36536,1.36715
1772632800,1.36716,1.36907,1.36702,1.36815
1772636400,1.36823,1.36864,1.36556,1.36598
1772640000,1.36596,1.3673,1.36514,1.36626
1772643600,1.36626,1.3673,1.36586,1.36638
1772647200,1.36636,1.36733,1.36633,1.36687
1772650800,1.36684,1.36684,1.36347,1.36348
1772654400,1.3635,1.36444,1.36272,1.36436
1772658000,1.36436,1.36454,1.36302,1.36442
1772661600,1.36435,1.3649,1.36382,1.36468
1772665200,1.36463,1.36463,1.3638,1.36443
1772668800,1.36442,1.3647,1.36334,1.36348
1772672400,1.36348,1.36466,1.36306,1.36452
1772676000,1.36453,1.3648,1.36402,1.3644
1772679600,1.3644,1.36568,1.36412,1.36535
1772683200,1.36538,1.36574,1.36463,1.36501
1772686800,1.36502,1.36642,1.36483,1.36638
1772690400,1.36638,1.3668,1.36532,1.36546
1772694000,1.36545,1.36546,1.364,1.36452
1772697600,1.36452,1.36707,1.36452,1.36596
1772701200,1.36596,1.36611,1.36278,1.36467
1772704800,1.36466,1.36508,1.36402,1.36427
1772708400,1.36424,1.36453,1.36292,1.36326
1772712000,1.36324,1.36366,1.36216,1.36216
1772715600,1.36218,1.36492,1.36148,1.36483
1772719200,1.36486,1.36579,1.36384,1.36412
1772722800,1.36409,1.36926,1.36348,1.36818
1772726400,1.3682,1.37164,1.36794,1.36942
1772730000,1.36942,1.3711,1.36899,1.37015
1772733600,1.37016,1.37054,1.3687,1.36883
1772737200,1.36885,1.3702,1.3684,1.36918
1772740800,1.36918,1.36955,1.36654,1.36695
1772744400,1.36696,1.3678,1.36654,1.36751
1772748000,1.36756,1.36796,1.36738,1.36764
1772751600,1.36764,1.36774,1.36684,1.3672
1772755200,1.3672,1.3672,1.36589,1.36646
1772758800,1.36646,1.36658,1.36566,1.36578
1772762400,1.36578,1.36627,1.36535,1.36618
1772766000,1.36618,1.36628,1.36572,1.3658
1772769600,1.3658,1.3662,1.36545,1.36609
1772773200,1.3661,1.3665,1.36567,1.36644
1772776800,1.36643,1.36656,1.36576,1.36604
1772780400,1.36604,1.36614,1.36483,1.36511
1772784000,1.36509,1.36546,1.36448,1.36532
1772787600,1.36533,1.36728,1.36528,1.36698
1772791200,1.36698,1.3672,1.36581,1.36608
1772794800,1.36607,1.36704,1.3654,1.36684
1772798400,1.36684,1.367,1.36514,1.36585
1772802000,1.36586,1.36601,1.36286,1.3649
1772805600,1.36488,1.36746,1.3647,1.36494
1772809200,1.36494,1.36498,1.36164,1.36258
1772812800,1.36257,1.36282,1.35971,1.35991
1772816400,1.35992,1.36134,1.35952,1.35989
1772820000,1.3599,1.36014,1.35813,1.35884
1772823600,1.35882,1.35904,1.358,1.35858
1772827200,1.35858,1.35901,1.35756,1.3586
1772830800,1.35862,1.35894,1.35642,1.35654
1773003600,1.36009,1.36075,1.35982,1.36063
1773007200,1.36056,1.3606,1.35544,1.35918
1773010800,1.35916,1.36058,1.35878,1.36018
1773014400,1.36018,1.3607,1.3595,1.35992
1773018000,1.35992,1.36063,1.35902,1.3591
1773021600,1.35911,1.35918,1.35668,1.35686
1773025200,1.35687,1.35696,1.35582,1.35591
1773028800,1.3559,1.35614,1.35512,1.35528
1773032400,1.35528,1.35564,1.35454,1.35526
1773036000,1.35524,1.35594,1.3548,1.35575
1773039600,1.35576,1.3564,1.35492,1.35522
1773043200,1.3552,1.35815,1.35498,1.35744
1773046800,1.35744,1.35788,1.35468,1.35502
1773050400,1.355,1.35522,1.35355,1.3539
1773054000,1.35388,1.35432,1.35256,1.35377
1773057600,1.35376,1.35712,1.35376,1.35685
1773061200,1.35686,1.35788,1.35532,1.3573
1773064800,1.3573,1.35834,1.35648,1.35788
1773068400,1.35789,1.35908,1.35698,1.35749
1773072000,1.3575,1.35788,1.35638,1.35706
1773075600,1.35704,1.3586,1.35704,1.3585
1773079200,1.3585,1.35916,1.35762,1.35804
1773082800,1.35802,1.35878,1.35602,1.35822
1773086400,1.35824,1.35988,1.35806,1.35866
1773090000,1.35855,1.35877,1.35748,1.35768
1773093600,1.35758,1.35872,1.35728,1.35806
1773097200,1.35806,1.35896,1.35778,1.35874
1773100800,1.35874,1.35951,1.35846,1.35915
1773104400,1.35914,1.36016,1.35892,1.35959
1773108000,1.35958,1.35991,1.35932,1.35974
1773111600,1.35973,1.35993,1.35944,1.35972
1773115200,1.35972,1.3601,1.35892,1.35897
1773118800,1.35896,1.3593,1.35842,1.35842
1773122400,1.35838,1.35852,1.35731,1.3575
1773126000,1.3575,1.35774,1.35658,1.35702
1773129600,1.35702,1.35868,1.357,1.35841
1773133200,1.35842,1.35851,1.35696,1.35823
1773136800,1.35824,1.35859,1.35722,1.35728
1773140400,1.35729,1.35732,1.35583,1.35642
1773144000,1.35642,1.35732,1.35423,1.35497
1773147600,1.35498,1.35793,1.35466,1.35766
1773151200,1.35765,1.35802,1.35464,1.35522
1773154800,1.35522,1.35697,1.3548,1.35632
1773158400,1.35632,1.3575,1.35632,1.35708
1773162000,1.35705,1.35756,1.3566,1.35695
1773165600,1.35694,1.35817,1.35676,1.35778
1773169200,1.35777,1.35842,1.3574,1.35807
1773172800,1.35806,1.35858,1.35775,1.358
1773176400,1.35801,1.3581,1.35752,1.35794
1773180000,1.35795,1.3585,1.3579,1.35827
1773183600,1.35826,1.35856,1.35818,1.35834
1773187200,1.35833,1.35852,1.3576,1.3579
1773190800,1.35791,1.35811,1.35694,1.35718
1773194400,1.35718,1.3573,1.35555,1.35602
1773198000,1.35603,1.35616,1.35555,1.35579
1773201600,1.35578,1.35619,1.35562,1.35593
1773205200,1.35592,1.35616,1.35568,1.35607
1773208800,1.35604,1.35679,1.35549,1.35655
1773212400,1.35656,1.35734,1.35627,1.35636
1773216000,1.35636,1.35734,1.35602,1.35643
1773219600,1.35641,1.35749,1.35616,1.35729
1773223200,1.3573,1.35766,1.35679,1.35698
1773226800,1.35698,1.35746,1.35604,1.35672
1773230400,1.35672,1.35934,1.35633,1.35924
1773234000,1.35922,1.35964,1.35842,1.35872
1773237600,1.35872,1.35898,1.35738,1.35805
1773241200,1.35806,1.3604,1.35762,1.3603
1773244800,1.3603,1.36052,1.35838,1.35838
1773248400,1.35838,1.35908,1.35748,1.35847
1773252000,1.35846,1.35938,1.35837,1.35912
1773255600,1.35913,1.35957,1.35844,1.3585
1773259200,1.3585,1.35946,1.35838,1.35918
1773262800,1.3594,1.35967,1.359,1.35912
1773266400,1.35912,1.35995,1.35878,1.35993
1773270000,1.35995,1.36044,1.35968,1.36032
1773273600,1.3603,1.36049,1.35864,1.35875
1773277200,1.35876,1.35927,1.35786,1.35824
1773280800,1.3582,1.35925,1.35785,1.35886
1773284400,1.35885,1.35918,1.35873,1.35894
1773288000,1.35894,1.35932,1.35867,1.35923
1773291600,1.35921,1.35945,1.35866,1.35938
1773295200,1.35937,1.35938,1.35836,1.3587
1773298800,1.3587,1.35917,1.35821,1.35868
1773302400,1.3587,1.359,1.35768,1.35878
1773306000,1.35878,1.35902,1.3584,1.35862
1773309600,1.35862,1.35938,1.3586,1.3592
1773313200,1.35922,1.35956,1.35868,1.35924
1773316800,1.35922,1.36046,1.35916,1.36008
1773320400,1.36008,1.36116,1.35946,1.36084
1773324000,1.36082,1.36151,1.35977,1.36126
1773327600,1.36128,1.3634,1.36108,1.36194
