t,o,h,l,c
1764727200,0.65746,0.65782,0.6571,0.65757
1764730800,0.65758,0.65804,0.65749,0.65792
1764734400,0.6579,0.65804,0.6577,0.65803
1764738000,0.65802,0.65842,0.65786,0.65831
1764741600,0.65828,0.6585,0.65806,0.65826
1764745200,0.65827,0.65864,0.65762,0.65774
1764748800,0.65774,0.65832,0.65742,0.65821
1764752400,0.65824,0.65858,0.65798,0.65816
1764756000,0.65818,0.65895,0.65815,0.65884
1764759600,0.65882,0.65913,0.65858,0.65892
1764763200,0.65892,0.65926,0.65874,0.65888
1764766800,0.6589,0.65964,0.6587,0.65907
1764770400,0.65906,0.65914,0.65748,0.65848
1764774000,0.6584,0.65985,0.65824,0.65976
1764777600,0.65976,0.65998,0.65898,0.6591
1764781200,0.6591,0.65976,0.65889,0.65962
1764784800,0.65964,0.66008,0.6594,0.65992
1764788400,0.6599,0.66012,0.6598,0.6601
1764792000,0.6601,0.6602,0.66002,0.66014
1764795600,0.66015,0.6602,0.66006,0.66014
1764799200,0.65986,0.66006,0.65986,0.66
1764802800,0.66006,0.66043,0.65998,0.6604
1764806400,0.66042,0.66106,0.6604,0.66092
1764810000,0.66093,0.66106,0.6603,0.66068
1764813600,0.66068,0.66106,0.66045,0.66072
1764817200,0.66071,0.66102,0.66022,0.66092
1764820800,0.66091,0.66148,0.6609,0.66136
1764824400,0.66136,0.66151,0.66082,0.66113
1764828000,0.66114,0.6613,0.66054,0.66112
1764831600,0.66112,0.66159,0.66092,0.66158
1764835200,0.66159,0.66194,0.66104,0.66106
1764838800,0.66106,0.66176,0.66088,0.6616
1764842400,0.6616,0.66178,0.66096,0.66108
1764846000,0.66108,0.66124,0.66062,0.66114
1764849600,0.66115,0.66142,0.66059,0.66082
1764853200,0.66084,0.66101,0.6603,0.6608
1764856800,0.66082,0.66182,0.66063,0.66115
1764860400,0.66114,0.6624,0.661,0.66198
1764864000,0.66198,0.6621,0.66144,0.66178
1764867600,0.66178,0.66182,0.66141,0.66159
1764871200,0.66158,0.66182,0.6613,0.66154
1764874800,0.66154,0.66159,0.66096,0.66139
1764878400,0.6614,0.6614,0.66105,0.66132
1764882000,0.66132,0.66141,0.66078,0.66099
1764885600,0.66108,0.66115,0.66068,0.66085
1764889200,0.66084,0.661,0.66054,0.66064
1764892800,0.66066,0.66108,0.66065,0.66106
1764896400,0.66108,0.66155,0.66108,0.66138
1764900000,0.66138,0.66178,0.66122,0.66158
1764903600,0.6616,0.6616,0.66107,0.66146
1764907200,0.66142,0.66195,0.66136,0.66191
1764910800,0.66192,0.6623,0.66186,0.6622
1764914400,0.66222,0.66269,0.66204,0.66258
1764918000,0.66258,0.663,0.6624,0.6625
1764921600,0.66252,0.66346,0.6622,0.66264
1764925200,0.66263,0.66315,0.66246,0.6631
1764928800,0.66308,0.66366,0.66281,0.66354
1764932400,0.66352,0.66362,0.66257,0.66296
1764936000,0.66296,0.66386,0.66295,0.66385
1764939600,0.66386,0.6644,0.66365,0.66415
1764943200,0.66414,0.66456,0.66382,0.66438
1764946800,0.66436,0.6649,0.66389,0.66425
1764950400,0.66426,0.6643,0.66268,0.6634
1764954000,0.66338,0.66404,0.66313,0.66397
1764957600,0.66398,0.66419,0.66357,0.66386
1764961200,0.66388,0.66392,0.66358,0.6639
1764964800,0.6639,0.66398,0.66362,0.66394
1764968400,0.66395,0.66424,0.66376,0.66411
1765144800,0.66354,0.66371,0.6631,0.66325
1765148400,0.66317,0.664,0.66317,0.66348
1765152000,0.66352,0.66406,0.66332,0.66406
1765155600,0.66404,0.6646,0.66394,0.6643
1765159200,0.66432,0.66483,0.66428,0.66482
1765162800,0.66482,0.66484,0.6641,0.66424
1765166400,0.66426,0.66457,0.66426,0.66445
1765170000,0.66446,0.66464,0.66398,0.66454
1765173600,0.66454,0.6649,0.66411,0.66441
1765177200,0.6644,0.66456,0.66343,0.66374
1765180800,0.66374,0.66407,0.66342,0.66396
1765184400,0.66394,0.66404,0.6634,0.6636
1765188000,0.66359,0.66392,0.66347,0.66359
1765191600,0.6636,0.66368,0.66326,0.66338
1765195200,0.66333,0.66399,0.6633,0.6639
1765198800,0.66392,0.66437,0.6635,0.6637
1765202400,0.66373,0.66413,0.66298,0.66304
1765206000,0.66302,0.66302,0.66144,0.66176
1765209600,0.66178,0.66236,0.6615,0.66214
1765213200,0.66214,0.66287,0.6618,0.66284
1765216800,0.66284,0.66296,0.66196,0.6621
1765220400,0.6621,0.6625,0.66188,0.66234
1765224000,0.66232,0.6625,0.66216,0.66249
1765227600,0.6625,0.66256,0.66226,0.66242
1765231200,0.66206,0.66244,0.66206,0.66226
1765234800,0.66227,0.66276,0.6622,0.6627
1765238400,0.6627,0.6628,0.66209,0.66216
1765242000,0.66215,0.66265,0.66178,0.66261
1765245600,0.6626,0.66278,0.66238,0.66276
1765249200,0.66274,0.66308,0.66084,0.66259
1765252800,0.66259,0.6649,0.6623,0.6645
1765256400,0.66454,0.6648,0.66405,0.66434
1765260000,0.66433,0.66436,0.66367,0.6642
1765263600,0.66418,0.66433,0.6635,0.66376
1765267200,0.66378,0.66397,0.66338,0.66368
1765270800,0.66366,0.66484,0.66362,0.66452
1765274400,0.66452,0.66455,0.66368,0.66388
1765278000,0.66388,0.66402,0.66355,0.66382
1765281600,0.66384,0.66402,0.66348,0.66372
1765285200,0.66372,0.66418,0.66314,0.66384
1765288800,0.66384,0.66476,0.66356,0.66463
1765292400,0.66462,0.66544,0.66348,0.66437
1765296000,0.66438,0.66538,0.66436,0.66518
1765299600,0.6652,0.66538,0.66374,0.66384
1765303200,0.66384,0.66394,0.66338,0.66388
1765306800,0.66388,0.66414,0.66366,0.6639
1765310400,0.6639,0.66412,0.66386,0.66397
1765314000,0.66396,0.66432,0.66386,0.6642
1765317600,0.66374,0.66436,0.66374,0.66431
1765321200,0.66432,0.66434,0.66388,0.66397
1765324800,0.66396,0.66472,0.66391,0.66428
1765328400,0.66429,0.66439,0.66325,0.66328
1765332000,0.66328,0.66376,0.6629,0.66368
1765335600,0.66368,0.66397,0.66348,0.66374
1765339200,0.66374,0.66408,0.66368,0.66402
1765342800,0.66402,0.66428,0.66358,0.66423
1765346400,0.66423,0.66482,0.66418,0.6648
1765350000,0.66481,0.66514,0.66454,0.66475
1765353600,0.66474,0.66539,0.66454,0.66526
1765357200,0.66526,0.6654,0.66456,0.66492
1765360800,0.66491,0.66526,0.66442,0.6647
1765364400,0.66469,0.66488,0.66433,0.66474
1765368000,0.66474,0.66503,0.66448,0.66466
1765371600,0.66466,0.66474,0.66366,0.66423
1765375200,0.66422,0.66436,0.6634,0.66386
1765378800,0.66388,0.66422,0.66295,0.66368
1765382400,0.66366,0.66418,0.66325,0.66412
1765386000,0.66414,0.66454,0.66392,0.66435
1765389600,0.66436,0.66468,0.664,0.66428
1765393200,0.66424,0.6669,0.66362,0.6667
1765396800,0.66669,0.6686,0.66634,0.66796
1765400400,0.66796,0.66806,0.66752,0.66754
1765404000,0.66763,0.66769,0.66693,0.66702
1765407600,0.667,0.66762,0.66682,0.66737
1765411200,0.66738,0.6679,0.66596,0.66628
1765414800,0.66628,0.6673,0.66614,0.66697
1765418400,0.66696,0.66731,0.66508,0.6652
1765422000,0.66522,0.6654,0.66364,0.66368
1765425600,0.66369,0.66394,0.66294,0.66382
1765429200,0.66382,0.664,0.66328,0.66349
1765432800,0.6635,0.66363,0.66266,0.6635
1765436400,0.66354,0.66462,0.66326,0.66426
1765440000,0.66429,0.66483,0.66401,0.66456
1765443600,0.66454,0.66519,0.66401,0.66518
1765447200,0.66518,0.66549,0.6648,0.66547
1765450800,0.66548,0.6661,0.66541,0.66579
1765454400,0.6658,0.6661,0.6654,0.6658
1765458000,0.66581,0.66676,0.66541,0.66645
1765461600,0.66644,0.66759,0.66578,0.66596
1765465200,0.66596,0.66729,0.66562,0.66724
1765468800,0.66724,0.6675,0.66595,0.66702
1765472400,0.66698,0.6675,0.66676,0.66698
1765476000,0.66698,0.66732,0.66682,0.66702
1765479600,0.667,0.66715,0.66649,0.6666
1765483200,0.66658,0.66658,0.66613,0.66636
1765486800,0.66634,0.66676,0.66628,0.66642
1765490400,0.66655,0.66666,0.66597,0.66635
1765494000,0.66636,0.66662,0.66618,0.66624
1765497600,0.66622,0.66716,0.66618,0.66692
1765501200,0.66694,0.66745,0.66656,0.6667
1765504800,0.6667,0.66695,0.66636,0.66654
1765508400,0.66654,0.66672,0.66638,0.66642
1765512000,0.66644,0.66652,0.66598,0.66603
1765515600,0.66602,0.66679,0.666,0.66674
1765519200,0.66674,0.66708,0.66634,0.66662
1765522800,0.6666,0.66705,0.66607,0.66688
1765526400,0.66689,0.66771,0.66676,0.66742
1765530000,0.66738,0.66752,0.6667,0.66694
1765533600,0.66693,0.66696,0.66612,0.66684
1765537200,0.66683,0.66686,0.66622,0.66666
1765540800,0.66666,0.6668,0.66611,0.66633
1765544400,0.66632,0.66686,0.66608,0.66634
1765548000,0.66635,0.66705,0.66612,0.66664
1765551600,0.66661,0.66661,0.66402,0.66432
1765555200,0.66431,0.66454,0.66326,0.66394
1765558800,0.66395,0.66553,0.66388,0.66529
1765562400,0.66531,0.66587,0.66524,0.66534
1765566000,0.66533,0.66534,0.66476,0.66523
1765569600,0.66524,0.66561,0.66474,0.66515
1765573200,0.66514,0.66546,0.66497,0.66533
1765749600,0.6644,0.66518,0.66386,0.66424
1765753200,0.66425,0.66511,0.66424,0.66475
1765756800,0.66474,0.66481,0.6644,0.66471
1765760400,0.66471,0.66538,0.66442,0.66534
1765764000,0.66531,0.66552,0.66424,0.66461
1765767600,0.66462,0.66515,0.66435,0.66444
1765771200,0.66442,0.6646,0.66406,0.66448
1765774800,0.66447,0.66478,0.66442,0.66454
1765778400,0.66454,0.66484,0.66418,0.66483
1765782000,0.66484,0.66512,0.66446,0.6647
1765785600,0.66472,0.66534,0.66434,0.66492
1765789200,0.66488,0.66532,0.66464,0.66486
1765792800,0.66483,0.665,0.66417,0.66465
1765796400,0.66466,0.66526,0.66448,0.66502
1765800000,0.665,0.6655,0.66498,0.66538
1765803600,0.66538,0.66566,0.665,0.66502
1765807200,0.66498,0.66552,0.66463,0.6648
1765810800,0.66479,0.66527,0.66403,0.66514
1765814400,0.66514,0.66522,0.6638,0.66422
1765818000,0.66418,0.66434,0.66354,0.6638
1765821600,0.66379,0.66398,0.66322,0.66369
1765825200,0.66368,0.6643,0.66346,0.66424
1765828800,0.66425,0.66425,0.66376,0.66394
1765832400,0.66393,0.66409,0.6638,0.66408
1765836000,0.66412,0.66422,0.66359,0.66402
1765839600,0.66402,0.66484,0.66401,0.66414
1765843200,0.66416,0.66432,0.66308,0.66324
1765846800,0.66324,0.6634,0.66182,0.66223
1765850400,0.66224,0.6635,0.66196,0.66296
1765854000,0.66294,0.66374,0.66294,0.6635
1765857600,0.6635,0.66401,0.66344,0.66368
1765861200,0.66367,0.66404,0.6632,0.66324
1765864800,0.66325,0.66409,0.66287,0.664
1765868400,0.664,0.66424,0.66366,0.66378
1765872000,0.66379,0.6644,0.66378,0.66406
1765875600,0.66404,0.66406,0.66341,0.66346
1765879200,0.66346,0.66382,0.66338,0.66359
1765882800,0.66359,0.6638,0.66334,0.66372
1765886400,0.66376,0.66384,0.66319,0.66382
1765890000,0.66381,0.66618,0.66344,0.6646
1765893600,0.66461,0.66596,0.66422,0.66556
1765897200,0.66558,0.66563,0.6629,0.66394
1765900800,0.66395,0.664,0.66305,0.66361
1765904400,0.66363,0.66438,0.66328,0.66346
1765908000,0.66344,0.6639,0.66254,0.66365
1765911600,0.66362,0.66393,0.66208,0.6637
1765915200,0.66369,0.66401,0.66328,0.66332
1765918800,0.66332,0.66338,0.66281,0.66326
1765922400,0.6632,0.66337,0.66292,0.66329
1765926000,0.66334,0.66352,0.66302,0.66326
1765929600,0.66324,0.66324,0.66192,0.66222
1765933200,0.6622,0.66335,0.6622,0.6633
1765936800,0.66331,0.66334,0.66208,0.66253
1765940400,0.66252,0.66281,0.66211,0.66265
1765944000,0.66266,0.6627,0.66156,0.66162
1765947600,0.66162,0.66194,0.66136,0.66194
1765951200,0.66193,0.66216,0.6614,0.66154
1765954800,0.66154,0.66196,0.66122,0.66169
1765958400,0.66168,0.66214,0.66124,0.66208
1765962000,0.66208,0.66234,0.66145,0.66146
1765965600,0.66142,0.66203,0.66132,0.66193
1765969200,0.66194,0.66204,0.66126,0.6617
1765972800,0.66169,0.66243,0.66163,0.6624
1765976400,0.6624,0.66246,0.66167,0.66234
1765980000,0.66232,0.6627,0.66158,0.66256
1765983600,0.66254,0.66288,0.6607,0.66112
1765987200,0.6611,0.66181,0.66036,0.66072
1765990800,0.66071,0.6611,0.66036,0.66075
1765994400,0.66076,0.66127,0.65992,0.66004
1765998000,0.66004,0.6606,0.66004,0.66048
1766001600,0.66048,0.66097,0.66034,0.66042
1766005200,0.6604,0.6607,0.66036,0.66048
1766008800,0.66071,0.66132,0.6602,0.66063
1766012400,0.66059,0.66066,0.66002,0.66006
1766016000,0.66007,0.66036,0.65974,0.66028
1766019600,0.66027,0.66044,0.65941,0.65996
1766023200,0.65996,0.66032,0.65956,0.65987
1766026800,0.65985,0.66013,0.65926,0.65939
1766030400,0.65938,0.66018,0.65932,0.66018
1766034000,0.6602,0.66058,0.66002,0.66051
1766037600,0.6605,0.6609,0.6603,0.6607
1766041200,0.66072,0.66124,0.66067,0.66084
1766044800,0.66084,0.66094,0.66046,0.66069
1766048400,0.66068,0.66098,0.66036,0.66051
1766052000,0.6605,0.66085,0.66033,0.66073
1766055600,0.66074,0.6609,0.66062,0.66086
1766059200,0.66084,0.66116,0.66041,0.66054
1766062800,0.66052,0.66318,0.66042,0.66227
1766066400,0.66226,0.66308,0.6617,0.6623
1766070000,0.66232,0.6627,0.66114,0.66158
1766073600,0.66159,0.66258,0.66153,0.66177
1766077200,0.66178,0.66188,0.66032,0.66137
1766080800,0.66138,0.66204,0.66104,0.66155
1766084400,0.66154,0.66184,0.66132,0.66144
1766088000,0.66144,0.66153,0.66107,0.66108
1766091600,0.66108,0.66132,0.66104,0.6613
1766095200,0.6611,0.66134,0.66094,0.66116
1766098800,0.66116,0.66148,0.66114,0.66137
1766102400,0.66136,0.6623,0.66118,0.66209
1766106000,0.66212,0.66215,0.66114,0.66126
1766109600,0.66122,0.66162,0.66081,0.6611
1766113200,0.6611,0.66135,0.66085,0.66105
1766116800,0.66104,0.66114,0.66062,0.66088
1766120400,0.6609,0.66095,0.6604,0.6604
1766124000,0.6604,0.6609,0.66024,0.66048
1766127600,0.66044,0.66078,0.66002,0.6603
1766131200,0.6603,0.66098,0.66021,0.66064
1766134800,0.66062,0.661,0.6604,0.66084
1766138400,0.66085,0.66097,0.66059,0.66086
1766142000,0.66085,0.66086,0.66032,0.66059
1766145600,0.66056,0.66088,0.66024,0.66035
1766149200,0.66034,0.66109,0.66012,0.66104
1766152800,0.66107,0.66237,0.661,0.66216
1766156400,0.66218,0.66251,0.66067,0.66082
1766160000,0.66084,0.6619,0.66079,0.66152
1766163600,0.66154,0.66165,0.66118,0.66151
1766167200,0.6615,0.66204,0.66145,0.66154
1766170800,0.66154,0.66196,0.6615,0.6619
1766174400,0.66192,0.66204,0.6608,0.66106
1766178000,0.66104,0.66121,0.66077,0.66116
1766354400,0.66145,0.66162,0.66056,0.66069
1766358000,0.6607,0.66124,0.6607,0.66123
1766361600,0.66121,0.6618,0.66108,0.66178
1766365200,0.6618,0.66232,0.66175,0.66209
1766368800,0.6621,0.66253,0.66206,0.66222
1766372400,0.66222,0.66257,0.66206,0.66206
1766376000,0.66208,0.66283,0.66208,0.66276
1766379600,0.66274,0.6629,0.6624,0.66256
1766383200,0.66255,0.66291,0.66254,0.66283
1766386800,0.66285,0.66401,0.66285,0.66393
1766390400,0.66392,0.66406,0.66357,0.66399
1766394000,0.66398,0.66418,0.66358,0.66392
1766397600,0.66394,0.6643,0.66386,0.66405
1766401200,0.66408,0.66432,0.66396,0.66432
1766404800,0.6643,0.66466,0.66411,0.66464
1766408400,0.66466,0.66502,0.66443,0.66463
1766412000,0.66465,0.66554,0.66437,0.66514
1766415600,0.66513,0.66574,0.66504,0.66572
1766419200,0.66573,0.66584,0.66538,0.66562
1766422800,0.66562,0.66605,0.66548,0.6657
1766426400,0.66568,0.6657,0.66533,0.66539
1766430000,0.66538,0.6655,0.66518,0.66544
1766433600,0.6654,0.6658,0.66532,0.66556
1766437200,0.66554,0.66587,0.66554,0.66579
1766440800,0.66552,0.66594,0.66552,0.6659
1766444400,0.66589,0.66612,0.66572,0.66575
1766448000,0.66574,0.66664,0.66574,0.666
1766451600,0.666,0.66666,0.66558,0.66634
1766455200,0.66633,0.667,0.66632,0.66692
1766458800,0.66693,0.66704,0.66636,0.66694
1766462400,0.66694,0.66706,0.66672,0.66686
1766466000,0.66686,0.66694,0.66644,0.66658
1766469600,0.66658,0.66694,0.66648,0.66668
1766473200,0.6667,0.66784,0.66661,0.66756
1766476800,0.66752,0.66885,0.6674,0.66877
1766480400,0.66877,0.66936,0.66871,0.66929
1766484000,0.66929,0.66975,0.66924,0.66958
1766487600,0.66957,0.6696,0.66912,0.6692
1766491200,0.6692,0.66965,0.66916,0.66936
1766494800,0.66934,0.67005,0.66856,0.6686
1766498400,0.66861,0.66898,0.66773,0.66793
1766502000,0.6679,0.66918,0.66758,0.66915
1766505600,0.66916,0.66954,0.66898,0.66928
1766509200,0.66926,0.66942,0.6688,0.6689
1766512800,0.66891,0.66958,0.6688,0.66954
1766516400,0.66956,0.66994,0.66954,0.66984
1766520000,0.66983,0.67006,0.66962,0.66996
1766523600,0.66995,0.67027,0.66992,0.67018
1766527200,0.66995,0.67019,0.6699,0.66994
1766530800,0.66992,0.67028,0.66988,0.67022
1766534400,0.67024,0.67038,0.66992,0.67018
1766538000,0.67018,0.67118,0.6698,0.67112
1766541600,0.67114,0.67136,0.6707,0.67083
1766545200,0.67083,0.67098,0.67032,0.6704
1766548800,0.67042,0.67095,0.67026,0.6708
1766552400,0.6708,0.67124,0.67079,0.6712
1766556000,0.67118,0.67176,0.67115,0.67156
1766559600,0.67156,0.67168,0.67106,0.67116
1766563200,0.67117,0.67142,0.67054,0.67125
1766566800,0.67124,0.67142,0.67084,0.67128
1766570400,0.67126,0.67138,0.67095,0.67128
1766574000,0.67128,0.6714,0.67095,0.67106
1766577600,0.67104,0.6714,0.6701,0.67036
1766581200,0.67036,0.67072,0.67002,0.67061
1766584800,0.67059,0.67096,0.67027,0.67061
1766588400,0.6706,0.67128,0.67032,0.67121
1766592000,0.67122,0.6715,0.6705,0.67069
1766595600,0.67072,0.6711,0.6704,0.67072
1766599200,0.6707,0.6707,0.67032,0.67044
1766602800,0.67044,0.67062,0.67043,0.67061
1766606400,0.6706,0.67062,0.67045,0.67054
1766610000,0.67053,0.6706,0.67042,0.67051
1766700000,0.67006,0.67068,0.67004,0.67036
1766703600,0.67037,0.67069,0.67012,0.67052
1766707200,0.67052,0.67142,0.67047,0.67093
1766710800,0.67096,0.67155,0.67088,0.67101
1766714400,0.67102,0.6718,0.67098,0.67174
1766718000,0.67172,0.67178,0.67068,0.6707
1766721600,0.6707,0.67106,0.67057,0.67074
1766725200,0.67075,0.67114,0.67039,0.67094
1766728800,0.67098,0.67118,0.67054,0.6707
1766732400,0.6707,0.67076,0.67001,0.67025
1766736000,0.67022,0.67043,0.66981,0.6704
1766739600,0.6704,0.67045,0.66972,0.66978
1766743200,0.66978,0.6704,0.66972,0.67024
1766746800,0.67024,0.67064,0.67024,0.67047
1766750400,0.67046,0.67072,0.67026,0.6707
1766754000,0.6707,0.6718,0.6706,0.67164
1766757600,0.67167,0.67214,0.67154,0.67178
1766761200,0.6718,0.67248,0.67137,0.67156
1766764800,0.67154,0.67156,0.67056,0.67079
1766768400,0.67082,0.67108,0.67056,0.67092
1766772000,0.67092,0.67127,0.67082,0.67106
1766775600,0.67108,0.67116,0.67084,0.67108
1766779200,0.6711,0.67144,0.6711,0.67142
1766782800,0.67143,0.67156,0.6711,0.67152
1766959200,0.67037,0.6711,0.67022,0.67096
1766962800,0.67094,0.6716,0.67088,0.67146
1766966400,0.67144,0.67188,0.6714,0.6716
1766970000,0.6716,0.67224,0.67152,0.67193
1766973600,0.67192,0.6724,0.6715,0.67224
1766977200,0.6722,0.67274,0.67206,0.6725
1766980800,0.67252,0.6726,0.67211,0.67217
1766984400,0.67216,0.67236,0.67153,0.67154
1766988000,0.67152,0.67181,0.67109,0.67149
1766991600,0.67152,0.67218,0.6712,0.67122
1766995200,0.6712,0.6712,0.6701,0.67035
1766998800,0.67034,0.6705,0.66932,0.66995
1767002400,0.66996,0.67058,0.66996,0.67
1767006000,0.66999,0.67009,0.66948,0.66952
1767009600,0.66952,0.66962,0.66831,0.66897
1767013200,0.66896,0.66959,0.66884,0.66937
1767016800,0.66935,0.67033,0.66868,0.6694
1767020400,0.66938,0.67,0.66852,0.66958
1767024000,0.66959,0.6699,0.6688,0.669
1767027600,0.669,0.66911,0.66868,0.66886
1767031200,0.66887,0.66932,0.66874,0.66884
1767034800,0.66883,0.66976,0.6687,0.66961
1767038400,0.66962,0.6697,0.66908,0.6692
1767042000,0.6692,0.66951,0.6691,0.66936
1767045600,0.66942,0.66942,0.66902,0.66931
1767049200,0.66935,0.66954,0.66924,0.66952
1767052800,0.66948,0.66965,0.66937,0.66959
1767056400,0.66958,0.67043,0.6692,0.6704
1767060000,0.67044,0.67064,0.6697,0.67043
1767063600,0.67044,0.67089,0.6702,0.67059
1767067200,0.67058,0.67113,0.67058,0.67103
1767070800,0.67104,0.67151,0.67088,0.67137
1767074400,0.67138,0.6718,0.67131,0.67166
1767078000,0.67162,0.67162,0.67062,0.67067
1767081600,0.67066,0.67094,0.67025,0.67056
1767085200,0.67057,0.67105,0.67045,0.67045
1767088800,0.67046,0.67123,0.67045,0.6708
1767092400,0.67081,0.67092,0.66988,0.67006
1767096000,0.6701,0.67034,0.66984,0.67018
1767099600,0.67018,0.67054,0.66924,0.66944
1767103200,0.66944,0.67011,0.66936,0.67
1767106800,0.67001,0.67018,0.66878,0.67006
1767110400,0.67006,0.67024,0.6696,0.67014
1767114000,0.67015,0.67038,0.66993,0.67031
1767117600,0.67032,0.6704,0.66976,0.66985
1767121200,0.66986,0.66996,0.66933,0.66958
1767124800,0.6696,0.6698,0.6693,0.66931
1767128400,0.66934,0.66964,0.66933,0.66964
1767132000,0.66946,0.66966,0.66942,0.66948
1767135600,0.66948,0.66991,0.66937,0.66959
1767139200,0.66963,0.66997,0.66948,0.66992
1767142800,0.66992,0.67014,0.66938,0.66942
1767146400,0.66942,0.66984,0.66912,0.66961
1767150000,0.66959,0.66988,0.6694,0.66962
1767153600,0.66958,0.66972,0.66915,0.66918
1767157200,0.66918,0.66947,0.6688,0.66902
1767160800,0.66901,0.66902,0.66852,0.66887
1767164400,0.66888,0.66906,0.66824,0.66881
1767168000,0.66882,0.66896,0.66808,0.66818
1767171600,0.66818,0.66868,0.66803,0.66833
1767175200,0.66834,0.66854,0.66758,0.66794
1767178800,0.66796,0.6688,0.66789,0.66856
1767182400,0.66858,0.669,0.66846,0.66874
1767186000,0.66874,0.66879,0.66798,0.66835
1767189600,0.66834,0.6684,0.66728,0.66735
1767193200,0.66736,0.66736,0.666,0.66684
1767196800,0.66686,0.66735,0.66639,0.6668
1767200400,0.66684,0.66726,0.66664,0.66719
1767204000,0.66718,0.6674,0.66683,0.66715
1767207600,0.66716,0.66746,0.6671,0.66727
1767211200,0.66727,0.6675,0.6671,0.66732
1767214800,0.66734,0.66748,0.66716,0.66734
1767304800,0.66717,0.66755,0.66678,0.66683
1767308400,0.66683,0.66802,0.66683,0.66786
1767312000,0.66789,0.66874,0.66767,0.6686
1767315600,0.6686,0.66949,0.6686,0.6693
1767319200,0.66931,0.66956,0.66912,0.6695
1767322800,0.66952,0.6702,0.66951,0.66985
1767326400,0.66986,0.6701,0.66942,0.6698
1767330000,0.6698,0.66995,0.66948,0.66958
1767333600,0.66955,0.66971,0.66926,0.66942
1767337200,0.66942,0.66973,0.66892,0.66962
1767340800,0.6696,0.67072,0.66957,0.67024
1767344400,0.67023,0.67072,0.6698,0.6699
1767348000,0.6699,0.67002,0.6693,0.66978
1767351600,0.66976,0.66984,0.66884,0.6691
1767355200,0.6691,0.66954,0.66885,0.66918
1767358800,0.66922,0.66958,0.66868,0.6688
1767362400,0.66884,0.6695,0.66876,0.66931
1767366000,0.6693,0.66972,0.66866,0.66877
1767369600,0.66876,0.66897,0.66798,0.6683
1767373200,0.6683,0.66903,0.66812,0.6685
1767376800,0.66851,0.6686,0.66776,0.66799
1767380400,0.668,0.669,0.66796,0.6689
1767384000,0.6689,0.66953,0.6687,0.6695
1767387600,0.6695,0.6698,0.66918,0.6695
1767564000,0.66831,0.6693,0.66784,0.66855
1767567600,0.66854,0.66933,0.66802,0.66837
1767571200,0.66838,0.6687,0.66776,0.66784
1767574800,0.66783,0.6689,0.66753,0.66815
1767578400,0.66814,0.66878,0.66747,0.66835
1767582000,0.66835,0.6684,0.6671,0.66712
1767585600,0.66711,0.66739,0.66652,0.66716
1767589200,0.66715,0.66762,0.66686,0.66756
1767592800,0.66756,0.66814,0.66714,0.6681
1767596400,0.66812,0.66827,0.66722,0.66768
1767600000,0.66767,0.66824,0.6671,0.66764
1767603600,0.66766,0.66801,0.6673,0.66758
1767607200,0.66757,0.66863,0.66752,0.66848
1767610800,0.66848,0.66886,0.66828,0.66842
1767614400,0.66842,0.6687,0.66782,0.66782
1767618000,0.66785,0.66786,0.6663,0.66774
1767621600,0.66776,0.66918,0.6677,0.66896
1767625200,0.66898,0.67115,0.66898,0.6708
1767628800,0.67083,0.67192,0.6708,0.67172
1767632400,0.67172,0.67182,0.67115,0.67122
1767636000,0.67122,0.67142,0.6711,0.67137
1767639600,0.67138,0.67168,0.67128,0.67162
1767643200,0.67162,0.67172,0.67146,0.67158
1767646800,0.67157,0.67178,0.6714,0.67149
1767650400,0.67128,0.67166,0.67126,0.67156
1767654000,0.67161,0.67162,0.67116,0.67131
1767657600,0.67134,0.67142,0.67086,0.67102
1767661200,0.67103,0.67164,0.67034,0.67157
1767664800,0.67156,0.67239,0.67136,0.67232
1767668400,0.67231,0.67249,0.67188,0.67224
1767672000,0.67222,0.67258,0.67217,0.6725
1767675600,0.6725,0.67319,0.67244,0.67272
1767679200,0.67273,0.67393,0.67256,0.67368
1767682800,0.67369,0.67394,0.67284,0.6731
1767686400,0.67308,0.6736,0.67218,0.67235
1767690000,0.67235,0.67251,0.67164,0.67169
1767693600,0.67168,0.6723,0.67159,0.67168
1767697200,0.67167,0.67194,0.6712,0.6718
1767700800,0.67184,0.67228,0.67157,0.67172
1767704400,0.67174,0.67278,0.67158,0.67269
1767708000,0.6727,0.67359,0.67236,0.67317
1767711600,0.67315,0.6732,0.672,0.673
1767715200,0.67299,0.67329,0.67232,0.67308
1767718800,0.67308,0.67366,0.67306,0.67358
1767722400,0.67355,0.67376,0.67339,0.67355
1767726000,0.67356,0.6736,0.67311,0.67324
1767729600,0.67325,0.67419,0.67324,0.67388
1767733200,0.67388,0.67404,0.6738,0.67384
1767736800,0.67358,0.67402,0.67351,0.67402
1767740400,0.67402,0.67416,0.67344,0.67348
1767744000,0.67348,0.67412,0.67171,0.67345
1767747600,0.67345,0.67518,0.67274,0.67476
1767751200,0.67476,0.67526,0.67442,0.67478
1767754800,0.67478,0.67592,0.67474,0.67572
1767758400,0.6757,0.67666,0.67566,0.67599
1767762000,0.67598,0.67614,0.6749,0.67524
1767765600,0.67525,0.67564,0.67488,0.67514
1767769200,0.67513,0.67514,0.67374,0.67402
1767772800,0.674,0.67405,0.67358,0.67386
1767776400,0.67386,0.67398,0.6735,0.67382
